  Time                 , V(VN)                , V(VS)                
  4.202466442934e+01  ,1.621504312498e+00  ,2.055369111889e+00  
  4.202466443434e+01  ,1.621504845098e+00  ,2.055369528127e+00  
  4.202466443559e+01  ,1.621504773735e+00  ,2.055369632187e+00  
  4.202466443808e+01  ,1.621505138930e+00  ,2.055369840307e+00  
  4.202466443871e+01  ,1.621505009127e+00  ,2.055369892337e+00  
  4.202466443996e+01  ,1.621505283285e+00  ,2.055369996396e+00  
  4.202466444245e+01  ,1.621505294926e+00  ,2.055370204516e+00  
  4.202466444745e+01  ,1.621505854069e+00  ,2.055370620755e+00  
  4.202466445744e+01  ,1.621506436146e+00  ,2.055371453233e+00  
  4.202466447742e+01  ,1.621508135227e+00  ,2.055373118190e+00  
  4.202466451738e+01  ,1.621510994737e+00  ,2.055376448103e+00  
  4.202466459730e+01  ,1.621517238673e+00  ,2.055383107928e+00  
  4.202466475713e+01  ,1.621529152500e+00  ,2.055396427580e+00  
  4.202466507680e+01  ,1.621553386096e+00  ,2.055423066882e+00  
  4.202466571615e+01  ,1.621600928949e+00  ,2.055476345487e+00  
  4.202466699483e+01  ,1.621695554117e+00  ,2.055582902698e+00  
  4.202466955221e+01  ,1.621882008621e+00  ,2.055796017118e+00  
  4.202467466695e+01  ,1.622250215383e+00  ,2.056222245959e+00  
  4.202468489644e+01  ,1.622974400525e+00  ,2.057074703642e+00  
  4.202470535543e+01  ,1.624408585601e+00  ,2.058779619006e+00  
  4.202474627340e+01  ,1.627257219632e+00  ,2.062189449735e+00  
  4.202482810933e+01  ,1.632946552243e+00  ,2.069009111193e+00  
  4.202499178121e+01  ,1.644305299502e+00  ,2.082648434110e+00  
  4.202531912496e+01  ,1.666971832165e+00  ,2.109927079944e+00  
  4.202597381246e+01  ,1.712232847465e+00  ,2.164484371610e+00  
  4.202728318746e+01  ,1.802711306140e+00  ,2.273598954944e+00  
  4.202966443746e+01  ,1.967265900224e+00  ,2.472036454944e+00  
  4.203000000001e+01  ,1.990453981911e+00  ,2.500000000000e+00  
  4.203047625001e+01  ,1.991214295267e+00  ,2.500000000000e+00  
  4.203142878907e+01  ,1.991240181145e+00  ,2.500000000000e+00  
  4.203333386720e+01  ,1.991258328664e+00  ,2.500000000000e+00  
  4.203714402345e+01  ,1.991292207618e+00  ,2.500000000000e+00  
  4.204476433595e+01  ,1.991361159715e+00  ,2.500000000000e+00  
  4.206000496095e+01  ,1.991495449562e+00  ,2.500000000000e+00  
  4.209048621095e+01  ,1.991757805110e+00  ,2.500000000000e+00  
  4.215144871095e+01  ,1.992251029122e+00  ,2.500000000000e+00  
  4.227337371095e+01  ,1.993129993090e+00  ,2.500000000000e+00  
  4.251722371095e+01  ,1.994522659108e+00  ,2.500000000000e+00  
  4.300492371095e+01  ,1.996288563590e+00  ,2.500000000000e+00  
  4.398032371095e+01  ,1.997727396898e+00  ,2.500000000000e+00  
  4.498032371095e+01  ,1.998030931922e+00  ,2.500000000000e+00  
  4.598032371095e+01  ,1.998088446213e+00  ,2.500000000000e+00  
  4.698032371095e+01  ,1.998100047349e+00  ,2.500000000000e+00  
  4.700000000001e+01  ,1.998099630349e+00  ,2.500000000000e+00  
  4.700300000001e+01  ,1.790884887101e+00  ,2.249999999100e+00  
  4.700479715580e+01  ,1.666294286726e+00  ,2.100237016667e+00  
  4.700544080440e+01  ,1.621664868901e+00  ,2.046599633333e+00  
  4.700569469650e+01  ,1.604066691943e+00  ,2.025441958333e+00  
  4.700569469660e+01  ,1.604066684376e+00  ,2.025441950000e+00  
  4.700569470390e+01  ,1.604066175525e+00  ,2.025441341666e+00  
  4.700569470461e+01  ,1.604066075874e+00  ,2.025441282142e+00  
  4.700569470604e+01  ,1.604065462132e+00  ,2.025441163089e+00  
  4.700569470890e+01  ,1.604043137049e+00  ,2.025440924980e+00  
  4.700569471461e+01  ,1.604034830583e+00  ,2.025440448764e+00  
  4.700569472604e+01  ,1.604036871460e+00  ,2.025439496331e+00  
  4.700569474890e+01  ,1.604036749806e+00  ,2.025437591466e+00  
  4.700569479462e+01  ,1.604038452380e+00  ,2.025433781736e+00  
  4.700569488605e+01  ,1.604037894635e+00  ,2.025426162275e+00  
  4.700569492800e+01  ,1.604037862155e+00  ,2.025422666666e+00  
  4.700569494140e+01  ,1.604037109413e+00  ,2.025421550000e+00  
  4.700569494290e+01  ,1.604037275538e+00  ,2.025421425000e+00  
  4.700569494300e+01  ,1.604037271347e+00  ,2.025421416667e+00  
  4.700569494310e+01  ,1.604037235375e+00  ,2.025421408333e+00  
  4.700569494930e+01  ,1.604037150159e+00  ,2.025420891667e+00  
  4.700569495001e+01  ,1.604037821875e+00  ,2.025420832143e+00  
  4.700569495144e+01  ,1.604057626799e+00  ,2.025420713089e+00  
  4.700569495430e+01  ,1.605547476327e+00  ,2.025420474981e+00  
  4.700569496001e+01  ,1.612088816590e+00  ,2.025419998764e+00  
  4.700569497144e+01  ,1.625198922236e+00  ,2.025419046332e+00  
  4.700569499430e+01  ,1.649520895327e+00  ,2.025417141466e+00  
  4.700569503830e+01  ,1.691012624535e+00  ,2.025413474788e+00  
  4.700569512630e+01  ,8.608277900066e-04  ,2.025406141429e+00  
  4.700569530230e+01  ,-1.927777798159e-04  ,2.025391474713e+00  
  4.700569558974e+01  ,1.301622888832e-04  ,2.025367521593e+00  
  4.700569616462e+01  ,-1.100337392899e-04  ,2.025319615354e+00  
  4.700569730407e+01  ,1.106331761136e-04  ,2.025224661181e+00  
  4.700569914141e+01  ,-1.090898127671e-04  ,2.025071548770e+00  
  4.700570204593e+01  ,1.108806956367e-04  ,2.024829506228e+00  
  4.700570579768e+01  ,-1.089510433658e-04  ,2.024516859998e+00  
  4.700571330119e+01  ,1.108426727683e-04  ,2.023891567538e+00  
  4.700572830821e+01  ,-1.089223769739e-04  ,2.022640982618e+00  
  4.700575832225e+01  ,1.108285813913e-04  ,2.020139812777e+00  
  4.700581835032e+01  ,-1.101187638426e-04  ,2.015137473096e+00  
  4.700593711470e+01  ,1.096403197991e-04  ,2.005240441666e+00  
  4.700612100510e+01  ,-1.107283060477e-04  ,1.989916241667e+00  
  4.700615445520e+01  ,1.090073815178e-04  ,1.987128733333e+00  
  4.700621556360e+01  ,-1.107280931762e-04  ,1.982036366796e+00  
  4.700622740040e+01  ,1.090023079087e-04  ,1.981049966667e+00  
  4.700624011116e+01  ,-1.107120430106e-04  ,1.979990736459e+00  
  4.700624689770e+01  ,1.089923916879e-04  ,1.979425191666e+00  
  4.700624885390e+01  ,-1.106396892894e-04  ,1.979262175000e+00  
  4.700624888090e+01  ,1.046008327066e-04  ,1.979259925000e+00  
  4.700624888100e+01  ,6.460053262458e-05  ,1.979259916666e+00  
  4.700624890779e+01  ,-6.309606853705e-05  ,1.979257684473e+00  
  4.700624893216e+01  ,5.845109230052e-05  ,1.979255653444e+00  
  4.700624897346e+01  ,-5.819350231917e-05  ,1.979252211773e+00  
  4.700624902931e+01  ,5.542639729228e-05  ,1.979247557643e+00  
  4.700624911776e+01  ,-5.615665958203e-05  ,1.979240186536e+00  
  4.700624927114e+01  ,5.419770667814e-05  ,1.979227405313e+00  
  4.700624957789e+01  ,-5.549900175339e-05  ,1.979201842868e+00  
  4.700625019138e+01  ,5.386304330912e-05  ,1.979150717978e+00  
  4.700625141838e+01  ,-5.533569550309e-05  ,1.979048468196e+00  
  4.700625387238e+01  ,5.378144355106e-05  ,1.978843968634e+00  
  4.700625878037e+01  ,-5.529479236088e-05  ,1.978434969509e+00  
  4.700626859634e+01  ,5.376105335841e-05  ,1.977616971258e+00  
  4.700628162730e+01  ,-5.528284703615e-05  ,1.976531058333e+00  
  4.700628287400e+01  ,5.370245746050e-05  ,1.976427166667e+00  
  4.700628287900e+01  ,-4.370002759657e-05  ,1.976426750000e+00  
  4.700628287910e+01  ,-2.736744887066e-05  ,1.976426741666e+00  
  4.700628288417e+01  ,2.004806728806e-05  ,1.976426319032e+00  
  4.700628288650e+01  ,-1.365493770233e-05  ,1.976426125000e+00  
  4.700628288721e+01  ,-7.854536310248e-06  ,1.976426065476e+00  
  4.700628288864e+01  ,-3.221997422997e-05  ,1.976425946422e+00  
  4.700628289135e+01  ,-4.157045933439e-05  ,1.976425721042e+00  
  4.700628289440e+01  ,-4.631601461114e-05  ,1.976425466481e+00  
  4.700628290051e+01  ,-2.850635590868e-05  ,1.976424957358e+00  
  4.700628290970e+01  ,-3.767337331695e-05  ,1.976424191666e+00  
  4.700628291010e+01  ,-3.778639175422e-05  ,1.976424158333e+00  
  4.700628291020e+01  ,-3.834756629217e-05  ,1.976424150000e+00  
  4.700628291222e+01  ,-4.293261386223e-05  ,1.976423981896e+00  
  4.700628291445e+01  ,-4.433300782836e-05  ,1.976423796191e+00  
  4.700628291737e+01  ,-4.445311886414e-05  ,1.976423552557e+00  
  4.700628291943e+01  ,-4.399575892222e-05  ,1.976423380541e+00  
  4.700628292188e+01  ,-4.294410186745e-05  ,1.976423176365e+00  
  4.700628292438e+01  ,-4.144253276550e-05  ,1.976422968400e+00  
  4.700628292937e+01  ,-3.597345537543e-05  ,1.976422552471e+00  
  4.700628293935e+01  ,-2.300930972154e-05  ,1.976421720614e+00  
  4.700628295932e+01  ,-2.855349206676e-05  ,1.976420056900e+00  
  4.700628299925e+01  ,-3.500282090485e-05  ,1.976416729471e+00  
  4.700628305100e+01  ,-3.494387816261e-05  ,1.976412416666e+00  
  4.700628306200e+01  ,-1.213811965641e-04  ,1.976411500000e+00  
  4.700628306310e+01  ,-1.638481396355e-04  ,1.976411408333e+00  
  4.700628306320e+01  ,-1.698281420914e-04  ,1.976411400000e+00  
  4.700628306330e+01  ,-1.758407527319e-04  ,1.976411391666e+00  
  4.700628306842e+01  ,-2.703408879825e-03  ,1.976410964810e+00  
  4.700628306950e+01  ,-3.614276111193e-03  ,1.976410875000e+00  
  4.700628307021e+01  ,-4.195333195185e-03  ,1.976410815476e+00  
  4.700628307164e+01  ,-5.356519626730e-03  ,1.976410696422e+00  
  4.700628307450e+01  ,-7.665319342777e-03  ,1.976410458314e+00  
  4.700628308021e+01  ,-1.217782903313e-02  ,1.976409982098e+00  
  4.700628309164e+01  ,-2.073158890926e-02  ,1.976409029665e+00  
  4.700628311450e+01  ,-3.606505586140e-02  ,1.976407124800e+00  
  4.700628316022e+01  ,-6.067245098529e-02  ,1.976403315070e+00  
  4.700628325165e+01  ,-9.198225942237e-02  ,1.976395695609e+00  
  4.700628343452e+01  ,-1.140623180399e-01  ,1.976380456689e+00  
  4.700628380025e+01  ,-9.952343544865e-02  ,1.976349978847e+00  
  4.700628400410e+01  ,-8.017311579897e-02  ,1.976332991523e+00  
  4.700628420175e+01  ,-6.033646331343e-02  ,1.976316520773e+00  
  4.700628443607e+01  ,-3.551317587699e-02  ,1.976296994291e+00  
  4.700628490470e+01  ,1.704721066926e-02  ,1.976257941328e+00  
  4.700628584198e+01  ,1.268074498876e-01  ,1.976179835401e+00  
  4.700628771652e+01  ,3.362036837207e-01  ,1.976023623548e+00  
  4.700629146560e+01  ,6.643820175668e-01  ,1.975711199842e+00  
  4.700629896377e+01  ,1.041564297222e+00  ,1.975086352430e+00  
  4.700631396011e+01  ,1.295716814464e+00  ,1.973836657606e+00  
  4.700634395278e+01  ,1.335339545622e+00  ,1.971337267957e+00  
  4.700637509292e+01  ,1.324045850080e+00  ,1.968742256564e+00  
  4.700643737319e+01  ,1.323216328397e+00  ,1.963552233777e+00  
  4.700656193374e+01  ,1.314145919634e+00  ,1.953172188205e+00  
  4.700681105484e+01  ,1.300759905134e+00  ,1.932412097059e+00  
  4.700730929702e+01  ,1.270006586681e+00  ,1.890891914767e+00  
  4.700830578140e+01  ,1.211999900523e+00  ,1.807851550184e+00  
  4.700993781265e+01  ,1.114023984643e+00  ,1.671848946017e+00  
  4.701320187515e+01  ,9.213947887183e-01  ,1.399843737684e+00  
  4.701973000015e+01  ,5.330280154594e-01  ,8.558333210171e-01  
  4.702101375013e+01  ,4.580120338360e-01  ,7.488541557651e-01  
  4.702191237512e+01  ,4.043146505428e-01  ,6.739687401887e-01  
  4.702370964074e+01  ,2.984653723834e-01  ,5.241966047720e-01  
  4.702730417199e+01  ,-1.258632565514e-01  ,2.246523339385e-01  
  4.702764115050e+01  ,-1.263205885407e-01  ,1.965707920709e-01  
  4.702787703545e+01  ,-1.260950339565e-01  ,1.769137128639e-01  
  4.702834881279e+01  ,-1.260904702576e-01  ,1.375989342183e-01  
  4.702929236748e+01  ,-1.250702346661e-01  ,5.896937692640e-02  
  4.702938082154e+01  ,-1.153504291215e-01  ,5.159820468551e-02  
  4.702944273939e+01  ,-1.004144274702e-01  ,4.643838421714e-02  
  4.702956656751e+01  ,-1.234861425226e-06  ,3.611937380062e-02  
  4.702981422376e+01  ,-4.454576258972e-07  ,1.548135296758e-02  
  4.703000000001e+01  ,-4.148277077676e-07  ,0.000000000000e+00  
  4.703004566407e+01  ,-4.073444932473e-07  ,0.000000000000e+00  
  4.703009910035e+01  ,-4.046306525118e-07  ,0.000000000000e+00  
  4.703020597291e+01  ,-4.007048223786e-07  ,0.000000000000e+00  
  4.703041971803e+01  ,-3.975740462958e-07  ,0.000000000000e+00  
  4.703084720826e+01  ,-3.964998240846e-07  ,0.000000000000e+00  
  4.703170218873e+01  ,-3.965571575837e-07  ,0.000000000000e+00  
  4.703341214967e+01  ,-3.965666086625e-07  ,0.000000000000e+00  
  4.703683207155e+01  ,-3.966126214949e-07  ,0.000000000000e+00  
  4.704367191530e+01  ,-3.965708477160e-07  ,0.000000000000e+00  
  4.705735160280e+01  ,-3.966041508541e-07  ,0.000000000000e+00  
  4.708471097780e+01  ,-3.965649076620e-07  ,0.000000000000e+00  
  4.713942972780e+01  ,-3.965913216442e-07  ,0.000000000000e+00  
  4.724886722780e+01  ,-3.965375218462e-07  ,0.000000000000e+00  
  4.746774222780e+01  ,-3.965312068976e-07  ,0.000000000000e+00  
  4.790549222780e+01  ,-3.964092324671e-07  ,0.000000000000e+00  
  4.878099222780e+01  ,-3.962448437422e-07  ,0.000000000000e+00  
  4.978099222780e+01  ,-3.959530306408e-07  ,0.000000000000e+00  
  5.078099222780e+01  ,-3.957205318150e-07  ,0.000000000000e+00  
  5.178099222780e+01  ,-3.954046701726e-07  ,0.000000000000e+00  
  5.278099222780e+01  ,-3.951452186013e-07  ,0.000000000000e+00  
  5.378099222780e+01  ,-3.948083318328e-07  ,0.000000000000e+00  
  5.478099222780e+01  ,-3.945318713672e-07  ,0.000000000000e+00  
  5.578099222780e+01  ,-3.941810888253e-07  ,0.000000000000e+00  
  5.678099222780e+01  ,-3.938929582503e-07  ,0.000000000000e+00  
  5.778099222780e+01  ,-3.935325058047e-07  ,0.000000000000e+00  
  5.878099222780e+01  ,-3.932363145942e-07  ,0.000000000000e+00  
  5.978099222780e+01  ,-3.928982135193e-07  ,0.000000000000e+00  
  6.000000000000e+01  ,-3.928567027800e-07  ,0.000000000000e+00  
