  Time                 , V(VN)                , (V(MS:+)-V(MS:-)) / I(MS:+), V(VS)                , (V(MH:+)-V(MH:-)) / I(MH:+)
  2.602083646875e+01  ,1.644044856424e+00  ,9.764413431831e+04  ,2.083646875404e+00  ,4.965963273456e+04  
  2.602083647499e+01  ,1.644045059336e+00  ,9.764413433405e+04  ,2.083647498794e+00  ,4.965963234509e+04  
  2.602083648746e+01  ,1.644046110683e+00  ,9.764413436555e+04  ,2.083648745574e+00  ,4.965963189654e+04  
  2.602083651239e+01  ,1.644047950744e+00  ,9.764413442853e+04  ,2.083651239134e+00  ,4.965963127913e+04  
  2.602083654349e+01  ,1.644050445757e+00  ,9.764413450708e+04  ,2.083654348709e+00  ,4.965963049413e+04  
  2.602083654891e+01  ,1.644050590927e+00  ,9.764413452078e+04  ,2.083654891111e+00  ,4.965963049413e+04  
  2.602083655976e+01  ,1.644051845535e+00  ,9.764413454818e+04  ,2.083655975916e+00  ,4.965963022190e+04  
  2.602083658146e+01  ,1.644053173717e+00  ,9.764413460298e+04  ,2.083658145525e+00  ,4.965962612673e+04  
  2.602083660584e+01  ,1.644055175013e+00  ,9.764413466457e+04  ,2.083660583653e+00  ,4.965962217475e+04  
  2.602083665460e+01  ,1.644058826379e+00  ,9.764413478774e+04  ,2.083665459909e+00  ,4.965962099771e+04  
  2.602083666421e+01  ,1.644059828948e+00  ,9.764413481202e+04  ,2.083666421183e+00  ,4.965962053191e+04  
  2.602083668344e+01  ,1.644060949679e+00  ,9.764413486058e+04  ,2.083668343731e+00  ,4.965962038387e+04  
  2.602083668824e+01  ,1.644061534782e+00  ,9.764413487272e+04  ,2.083668824368e+00  ,4.965962006378e+04  
  2.602083669786e+01  ,1.644062020467e+00  ,9.764413489700e+04  ,2.083669785642e+00  ,4.965962006378e+04  
  2.602083671708e+01  ,1.644063915010e+00  ,9.764413494556e+04  ,2.083671708189e+00  ,4.965961958669e+04  
  2.602083675553e+01  ,1.644066488836e+00  ,9.764413504269e+04  ,2.083675553285e+00  ,4.965961863245e+04  
  2.602083676109e+01  ,1.644067136105e+00  ,9.764413505673e+04  ,2.083676109396e+00  ,4.965961863258e+04  
  2.602083677222e+01  ,1.644067745190e+00  ,9.764413508483e+04  ,2.083677221619e+00  ,4.965961863284e+04  
  2.602083679446e+01  ,1.644069725880e+00  ,9.764413514102e+04  ,2.083679446065e+00  ,4.965961863285e+04  
  2.602083681853e+01  ,1.644071449526e+00  ,9.764413520182e+04  ,2.083681853198e+00  ,4.965961800371e+04  
  2.602083686667e+01  ,1.644075292978e+00  ,9.764413532342e+04  ,2.083686667465e+00  ,4.965961674536e+04  
  2.602083687833e+01  ,1.644075866672e+00  ,9.764413535286e+04  ,2.083687832885e+00  ,4.965961674572e+04  
  2.602083690164e+01  ,1.644078096608e+00  ,9.764413541174e+04  ,2.083690163725e+00  ,4.965961616540e+04  
  2.602083694825e+01  ,1.644081279985e+00  ,9.764413552949e+04  ,2.083694825404e+00  ,4.965961500318e+04  
  2.602083695368e+01  ,1.644081941107e+00  ,9.764413554319e+04  ,2.083695367806e+00  ,4.965961500331e+04  
  2.602083696453e+01  ,1.644082534593e+00  ,9.764413557059e+04  ,2.083696452611e+00  ,4.965961500356e+04  
  2.602083698622e+01  ,1.644084480824e+00  ,9.764413562539e+04  ,2.083698622220e+00  ,4.965961500356e+04  
  2.602083701735e+01  ,1.644086754532e+00  ,9.764413570403e+04  ,2.083701735371e+00  ,4.965961420034e+04  
  2.602083707962e+01  ,1.644091670634e+00  ,9.764413586131e+04  ,2.083707961672e+00  ,4.965961259397e+04  
  2.602083709420e+01  ,1.644092481933e+00  ,9.764413589814e+04  ,2.083709420048e+00  ,4.965961259442e+04  
  2.602083712337e+01  ,1.644095163327e+00  ,9.764413597182e+04  ,2.083712336802e+00  ,4.965961185676e+04  
  2.602083718170e+01  ,1.644099242636e+00  ,9.764413611917e+04  ,2.083718170308e+00  ,4.965961037964e+04  
  2.602083718874e+01  ,1.644100034377e+00  ,9.764413613695e+04  ,2.083718874090e+00  ,4.965961037982e+04  
  2.602083720282e+01  ,1.644100885023e+00  ,9.764413617251e+04  ,2.083720281654e+00  ,4.965961038017e+04  
  2.602083723097e+01  ,1.644103474566e+00  ,9.764413624362e+04  ,2.083723096781e+00  ,4.965960964360e+04  
  2.602083728727e+01  ,1.644107428845e+00  ,9.764413638583e+04  ,2.083728727036e+00  ,4.965960817038e+04  
  2.602083729825e+01  ,1.644108496606e+00  ,9.764413641356e+04  ,2.083729824805e+00  ,4.965960817072e+04  
  2.602083732020e+01  ,1.644109971356e+00  ,9.764413646902e+04  ,2.083732020342e+00  ,4.965960817140e+04  
  2.602083736411e+01  ,1.644113768940e+00  ,9.764413657994e+04  ,2.083736411416e+00  ,4.965960701998e+04  
  2.602083744437e+01  ,1.644119580858e+00  ,9.764413678266e+04  ,2.083744436586e+00  ,4.965960491577e+04  
  2.602083746393e+01  ,1.644121310906e+00  ,9.764413683208e+04  ,2.083746393108e+00  ,4.965960491643e+04  
  2.602083750306e+01  ,1.644124245155e+00  ,9.764413693092e+04  ,2.083750306153e+00  ,4.965960389209e+04  
  2.602083758132e+01  ,1.644130391884e+00  ,9.764413712861e+04  ,2.083758132243e+00  ,4.965960184076e+04  
  2.602083759172e+01  ,1.644130928325e+00  ,9.764413715487e+04  ,2.083759171599e+00  ,4.965960184103e+04  
  2.602083761250e+01  ,1.644132979331e+00  ,9.764413720738e+04  ,2.083761250311e+00  ,4.965960127628e+04  
  2.602083765408e+01  ,1.644135834533e+00  ,9.764413731239e+04  ,2.083765407735e+00  ,4.965960014563e+04  
  2.602083766111e+01  ,1.644136606832e+00  ,9.764413733016e+04  ,2.083766110846e+00  ,4.965960014584e+04  
  2.602083767517e+01  ,1.644137482042e+00  ,9.764413736568e+04  ,2.083767517069e+00  ,4.965960014626e+04  
  2.602083767869e+01  ,1.644138158415e+00  ,9.764413737456e+04  ,2.083767868624e+00  ,4.965960001807e+04  
  2.602083768572e+01  ,1.644138519070e+00  ,9.764413739232e+04  ,2.083768571735e+00  ,4.965959960278e+04  
  2.602083769978e+01  ,1.644139876473e+00  ,9.764413742784e+04  ,2.083769977958e+00  ,4.965959880945e+04  
  2.602083772790e+01  ,1.644141826197e+00  ,9.764413749888e+04  ,2.083772790403e+00  ,4.965959708330e+04  
  2.602083773494e+01  ,1.644142462988e+00  ,9.764413751664e+04  ,2.083773493514e+00  ,4.965959688985e+04  
  2.602083774900e+01  ,1.644143383368e+00  ,9.764413755217e+04  ,2.083774899737e+00  ,4.965959689052e+04  
  2.602083777547e+01  ,1.644145695260e+00  ,9.764413761905e+04  ,2.083777547375e+00  ,4.965959689134e+04  
  2.602083779977e+01  ,1.644147470593e+00  ,9.764413768042e+04  ,2.083779977158e+00  ,4.965959616274e+04  
  2.602083784837e+01  ,1.644151396817e+00  ,9.764413780318e+04  ,2.083784836725e+00  ,4.965959470404e+04  
  2.602083785678e+01  ,1.644151752698e+00  ,9.764413782443e+04  ,2.083785677896e+00  ,4.965959470431e+04  
  2.602083787360e+01  ,1.644153384026e+00  ,9.764413786693e+04  ,2.083787360237e+00  ,4.965959470484e+04  
  2.602083790725e+01  ,1.644155877293e+00  ,9.764413795192e+04  ,2.083790724919e+00  ,4.965959371310e+04  
  2.602083797454e+01  ,1.644161240780e+00  ,9.764413812191e+04  ,2.083797454283e+00  ,4.965959173005e+04  
  2.602083799137e+01  ,1.644162227865e+00  ,9.764413816441e+04  ,2.083799136624e+00  ,4.965959173068e+04  
  2.602083802501e+01  ,1.644165301695e+00  ,9.764413824940e+04  ,2.083802501306e+00  ,4.965959086730e+04  
  2.602083809231e+01  ,1.644170102663e+00  ,9.764413841939e+04  ,2.083809230671e+00  ,4.965958913804e+04  
  2.602083810133e+01  ,1.644171214197e+00  ,9.764413844218e+04  ,2.083810132787e+00  ,4.965958887010e+04  
  2.602083811937e+01  ,1.644172343891e+00  ,9.764413848775e+04  ,2.083811937020e+00  ,4.965958653728e+04  
  2.602083812388e+01  ,1.644172889879e+00  ,9.764413849915e+04  ,2.083812388078e+00  ,4.965958608830e+04  
  2.602083813290e+01  ,1.644173510722e+00  ,9.764413852194e+04  ,2.083813290194e+00  ,4.965958579254e+04  
  2.602083815094e+01  ,1.644175175810e+00  ,9.764413856751e+04  ,2.083815094427e+00  ,4.965958321634e+04  
  2.602083817415e+01  ,1.644176580594e+00  ,9.764413862613e+04  ,2.083817414835e+00  ,4.965958066538e+04  
  2.602083817995e+01  ,1.644177518087e+00  ,9.764413864078e+04  ,2.083817994938e+00  ,4.965958048057e+04  
  2.602083819155e+01  ,1.644178226357e+00  ,9.764413867009e+04  ,2.083819155142e+00  ,4.965957982233e+04  
  2.602083821476e+01  ,1.644180120667e+00  ,9.764413872871e+04  ,2.083821475551e+00  ,4.965957924773e+04  
  2.602083824875e+01  ,1.644182716613e+00  ,9.764413881459e+04  ,2.083824875400e+00  ,4.965957832670e+04  
  2.602083825444e+01  ,1.644183444325e+00  ,9.764413882895e+04  ,2.083825443879e+00  ,4.965957801547e+04  
  2.602083826581e+01  ,1.644184028497e+00  ,9.764413885767e+04  ,2.083826580838e+00  ,4.965957769930e+04  
  2.602083828855e+01  ,1.644186000456e+00  ,9.764413891511e+04  ,2.083828854755e+00  ,4.965957770037e+04  
  2.602083832990e+01  ,1.644189161598e+00  ,9.764413901956e+04  ,2.083832989529e+00  ,4.965957657842e+04  
  2.602083834023e+01  ,1.644190249615e+00  ,9.764413904567e+04  ,2.083834023223e+00  ,4.965957601755e+04  
  2.602083836091e+01  ,1.644191530650e+00  ,9.764413909790e+04  ,2.083836090610e+00  ,4.965957545138e+04  
  2.602083836607e+01  ,1.644192313193e+00  ,9.764413911096e+04  ,2.083836607457e+00  ,4.965957527743e+04  
  2.602083837641e+01  ,1.644192934735e+00  ,9.764413913707e+04  ,2.083837641150e+00  ,4.965957467397e+04  
  2.602083839709e+01  ,1.644194621360e+00  ,9.764413918929e+04  ,2.083839708537e+00  ,4.965957416426e+04  
  2.602083840225e+01  ,1.644194989349e+00  ,9.764413920235e+04  ,2.083840225384e+00  ,4.965957397485e+04  
  2.602083841259e+01  ,1.644196154899e+00  ,9.764413922846e+04  ,2.083841259078e+00  ,4.965957335195e+04  
  2.602083843326e+01  ,1.644197317772e+00  ,9.764413928069e+04  ,2.083843326465e+00  ,4.965957287288e+04  
  2.602083846646e+01  ,1.644200414885e+00  ,9.764413936455e+04  ,2.083846646443e+00  ,4.965957201674e+04  
  2.602083847414e+01  ,1.644200760871e+00  ,9.764413938394e+04  ,2.083847414002e+00  ,4.965957159266e+04  
  2.602083848949e+01  ,1.644202192547e+00  ,9.764413942272e+04  ,2.083848949120e+00  ,4.965957114128e+04  
  2.602083849333e+01  ,1.644202321884e+00  ,9.764413943242e+04  ,2.083849332899e+00  ,4.965957099790e+04  
  2.602083850100e+01  ,1.644203279400e+00  ,9.764413945181e+04  ,2.083850100458e+00  ,4.965957052580e+04  
  2.602083851636e+01  ,1.644204020849e+00  ,9.764413949058e+04  ,2.083851635576e+00  ,4.965957015137e+04  
  2.602083851684e+01  ,1.644204407232e+00  ,9.764413949180e+04  ,2.083851683548e+00  ,4.965957015143e+04  
  2.602083851779e+01  ,1.644204279291e+00  ,9.764413949422e+04  ,2.083851779493e+00  ,4.965957015148e+04  
  2.602083851971e+01  ,1.644204828539e+00  ,9.764413949907e+04  ,2.083851971382e+00  ,4.965957010270e+04  
  2.602083852355e+01  ,1.644204796292e+00  ,9.764413950876e+04  ,2.083852355162e+00  ,4.965956988573e+04  
  2.602083852926e+01  ,1.644205555669e+00  ,9.764413952318e+04  ,2.083852925951e+00  ,4.965956955551e+04  
  2.602083853939e+01  ,1.644206007011e+00  ,9.764413954877e+04  ,2.083853938932e+00  ,4.965956897213e+04  
  2.602083855965e+01  ,1.644207836129e+00  ,9.764413959995e+04  ,2.083855964894e+00  ,4.965956719243e+04  
  2.602083856471e+01  ,1.644207790494e+00  ,9.764413961274e+04  ,2.083856471384e+00  ,4.965956690231e+04  
  2.602083857484e+01  ,1.644208862795e+00  ,9.764413963833e+04  ,2.083857484365e+00  ,4.965956690291e+04  
  2.602083859094e+01  ,1.644209777936e+00  ,9.764413967899e+04  ,2.083859093690e+00  ,4.965956690379e+04  
  2.602083860650e+01  ,1.644211399718e+00  ,9.764413971829e+04  ,2.083860649670e+00  ,4.965956637572e+04  
  2.602083863762e+01  ,1.644213372376e+00  ,9.764413979691e+04  ,2.083863761628e+00  ,4.965956531881e+04  
  2.602083864517e+01  ,1.644214163534e+00  ,9.764413981599e+04  ,2.083864517117e+00  ,4.965956531910e+04  
  2.602083866028e+01  ,1.644214997534e+00  ,9.764413985416e+04  ,2.083866028094e+00  ,4.965956531969e+04  
  2.602083869050e+01  ,1.644217711291e+00  ,9.764413993050e+04  ,2.083869050050e+00  ,4.965956436787e+04  
  2.602083874638e+01  ,1.644221542170e+00  ,9.764414007166e+04  ,2.083874637985e+00  ,4.965956260790e+04  
  2.602083876035e+01  ,1.644222827163e+00  ,9.764414010695e+04  ,2.083876034969e+00  ,4.965956260846e+04  
  2.602083878829e+01  ,1.644224746735e+00  ,9.764414017753e+04  ,2.083878828937e+00  ,4.965956183567e+04  
  2.602083879527e+01  ,1.644225548953e+00  ,9.764414019518e+04  ,2.083879527429e+00  ,4.965956143744e+04  
  2.602083880924e+01  ,1.644226095057e+00  ,9.764414023047e+04  ,2.083880924413e+00  ,4.965956102795e+04  
  2.602083883718e+01  ,1.644228558172e+00  ,9.764414030105e+04  ,2.083883718381e+00  ,4.965956011492e+04  
  2.602083888596e+01  ,1.644231822807e+00  ,9.764414042426e+04  ,2.083888595829e+00  ,4.965955852106e+04  
  2.602083889815e+01  ,1.644232923281e+00  ,9.764414045506e+04  ,2.083889815191e+00  ,4.965955852160e+04  
  2.602083892254e+01  ,1.644234403037e+00  ,9.764414051667e+04  ,2.083892253915e+00  ,4.965955852269e+04  
  2.602083897131e+01  ,1.644238454173e+00  ,9.764414063988e+04  ,2.083897131363e+00  ,4.965955702103e+04  
  2.602083904893e+01  ,1.644243889488e+00  ,9.764414083596e+04  ,2.083904893080e+00  ,4.965955463139e+04  
  2.602083906834e+01  ,1.644245551433e+00  ,9.764414088498e+04  ,2.083906833509e+00  ,4.965955463221e+04  
  2.602083910714e+01  ,1.644248205237e+00  ,9.764414098302e+04  ,2.083910714367e+00  ,4.965955352372e+04  
  2.602083911685e+01  ,1.644249168574e+00  ,9.764414100753e+04  ,2.083911684582e+00  ,4.965955296238e+04  
  2.602083913625e+01  ,1.644250012236e+00  ,9.764414105655e+04  ,2.083913625011e+00  ,4.965955238741e+04  
  2.602083914110e+01  ,1.644250689889e+00  ,9.764414106880e+04  ,2.083914110119e+00  ,4.965955220215e+04  
  2.602083915080e+01  ,1.644250920974e+00  ,9.764414109331e+04  ,2.083915080333e+00  ,4.965955158718e+04  
  2.602083917021e+01  ,1.644252257771e+00  ,9.764414114233e+04  ,2.083917020763e+00  ,4.965955109343e+04  
  2.602083917506e+01  ,1.644252412138e+00  ,9.764414115459e+04  ,2.083917505870e+00  ,4.965955089949e+04  
  2.602083918476e+01  ,1.644253266277e+00  ,9.764414117910e+04  ,2.083918476084e+00  ,4.965955027262e+04  
  2.602083920417e+01  ,1.644253971055e+00  ,9.764414122812e+04  ,2.083920416514e+00  ,4.965954979731e+04  
  2.602083920817e+01  ,1.644254670478e+00  ,9.764414123823e+04  ,2.083920816982e+00  ,4.965954962814e+04  
  2.602083921618e+01  ,1.644254759070e+00  ,9.764414125847e+04  ,2.083921617920e+00  ,4.965954909177e+04  
  2.602083923220e+01  ,1.644255802152e+00  ,9.764414129893e+04  ,2.083923219795e+00  ,4.965954870017e+04  
  2.602083923585e+01  ,1.644255851279e+00  ,9.764414130817e+04  ,2.083923585283e+00  ,4.965954851902e+04  
  2.602083924316e+01  ,1.644256514963e+00  ,9.764414132663e+04  ,2.083924316259e+00  ,4.965954798370e+04  
  2.602083925778e+01  ,1.644257024978e+00  ,9.764414136356e+04  ,2.083925778212e+00  ,4.965954700250e+04  
  2.602083928184e+01  ,1.644258987741e+00  ,9.764414142433e+04  ,2.083928183558e+00  ,4.965954525475e+04  
  2.602083928785e+01  ,1.644258828834e+00  ,9.764414143952e+04  ,2.083928784894e+00  ,4.965954507981e+04  
  2.602083929988e+01  ,1.644259833265e+00  ,9.764414146990e+04  ,2.083929987567e+00  ,4.965954508067e+04  
  2.602083931728e+01  ,1.644260622328e+00  ,9.764414151388e+04  ,2.083931728321e+00  ,4.965954508165e+04  
  2.602083933337e+01  ,1.644262136426e+00  ,9.764414155451e+04  ,2.083933336752e+00  ,4.965954452585e+04  
  2.602083936554e+01  ,1.644263944472e+00  ,9.764414163577e+04  ,2.083936553615e+00  ,4.965954341321e+04  
  2.602083942230e+01  ,1.644268479780e+00  ,9.764414177917e+04  ,2.083942229765e+00  ,4.965954130289e+04  
  2.602083953161e+01  ,1.644276326522e+00  ,9.764414205533e+04  ,2.083953161257e+00  ,4.965953723880e+04  
  2.602083953503e+01  ,1.644276687992e+00  ,9.764414206396e+04  ,2.083953502866e+00  ,4.965953723890e+04  
  2.602083954186e+01  ,1.644276954350e+00  ,9.764414208121e+04  ,2.083954186084e+00  ,4.965953723932e+04  
  2.602083955336e+01  ,1.644278865191e+00  ,9.764414211026e+04  ,2.083955336007e+00  ,4.965953724005e+04  
  2.602083956545e+01  ,1.644279466011e+00  ,9.764414214080e+04  ,2.083956544789e+00  ,4.965953724080e+04  
  2.602083958962e+01  ,1.644281013170e+00  ,9.764414220188e+04  ,2.083958962353e+00  ,4.965953643882e+04  
  2.602083959567e+01  ,1.644280062756e+00  ,9.764414221714e+04  ,2.083959566744e+00  ,4.965953606066e+04  
  2.602083960776e+01  ,1.644281402230e+00  ,9.764414224768e+04  ,2.083960775526e+00  ,4.965953570179e+04  
  2.602083963193e+01  ,1.644282915164e+00  ,9.764414230876e+04  ,2.083963193091e+00  ,4.965953488068e+04  
  2.602083966498e+01  ,1.644285938703e+00  ,9.764414239225e+04  ,2.083966498168e+00  ,4.965953375814e+04  
  2.602083967324e+01  ,1.644286013907e+00  ,9.764414241312e+04  ,2.083967324438e+00  ,4.965953375848e+04  
  2.602083968977e+01  ,1.644287971663e+00  ,9.764414245487e+04  ,2.083968976976e+00  ,4.965953320314e+04  
  2.602083972282e+01  ,1.644289985998e+00  ,9.764414253837e+04  ,2.083972282054e+00  ,4.965953209112e+04  
  2.602083972778e+01  ,1.644290948636e+00  ,9.764414255090e+04  ,2.083972778039e+00  ,4.965953187945e+04  
  2.602083973770e+01  ,1.644291270059e+00  ,9.764414257596e+04  ,2.083973770009e+00  ,4.965953110071e+04  
  2.602083974018e+01  ,1.644291838864e+00  ,9.764414258222e+04  ,2.083974018002e+00  ,4.965953101189e+04  
  2.602083974514e+01  ,1.644291857607e+00  ,9.764414259475e+04  ,2.083974513987e+00  ,4.965953078710e+04  
  2.602083975506e+01  ,1.644293143298e+00  ,9.764414261981e+04  ,2.083975505957e+00  ,4.965953007481e+04  
  2.602083976787e+01  ,1.644293663092e+00  ,9.764414265218e+04  ,2.083976787010e+00  ,4.965952919015e+04  
  2.602083979349e+01  ,1.644296145299e+00  ,9.764414271690e+04  ,2.083979349116e+00  ,4.965952695812e+04  
  2.602083979990e+01  ,1.644296037150e+00  ,9.764414273308e+04  ,2.083979989642e+00  ,4.965952667313e+04  
  2.602083981271e+01  ,1.644297548803e+00  ,9.764414276545e+04  ,2.083981270695e+00  ,4.965952667407e+04  
  2.602083983015e+01  ,1.644298458705e+00  ,9.764414280952e+04  ,2.083983015323e+00  ,4.965952667516e+04  
  2.602083984887e+01  ,1.644300404936e+00  ,9.764414285679e+04  ,2.083984886611e+00  ,4.965952667638e+04  
  2.602083988629e+01  ,1.644303053734e+00  ,9.764414295134e+04  ,2.083988629186e+00  ,4.965952551752e+04  
  2.602083989565e+01  ,1.644304252113e+00  ,9.764414297498e+04  ,2.083989564830e+00  ,4.965952492577e+04  
  2.602083991436e+01  ,1.644305151538e+00  ,9.764414302226e+04  ,2.083991436118e+00  ,4.965952432243e+04  
  2.602083995179e+01  ,1.644308694405e+00  ,9.764414311680e+04  ,2.083995178694e+00  ,4.965952299452e+04  
  2.602083995808e+01  ,1.644308752613e+00  ,9.764414313271e+04  ,2.083995808267e+00  ,4.965952258559e+04  
  2.602083997067e+01  ,1.644310082775e+00  ,9.764414316452e+04  ,2.083997067416e+00  ,4.965952220997e+04  
  2.602083999586e+01  ,1.644311748561e+00  ,9.764414322814e+04  ,2.083999585712e+00  ,4.965952135909e+04  
  2.602084002561e+01  ,1.644314469304e+00  ,9.764414330331e+04  ,2.084002561176e+00  ,4.965952033706e+04  
  2.602084003305e+01  ,1.644314684905e+00  ,9.764414332210e+04  ,2.084003305042e+00  ,4.965952004082e+04  
  2.602084004793e+01  ,1.644316318561e+00  ,9.764414335969e+04  ,2.084004792774e+00  ,4.965951859577e+04  
  2.602084005165e+01  ,1.644316056510e+00  ,9.764414336908e+04  ,2.084005164707e+00  ,4.965951838275e+04  
  2.602084005909e+01  ,1.644317240571e+00  ,9.764414338787e+04  ,2.084005908573e+00  ,4.965951806150e+04  
  2.602084007396e+01  ,1.644317955710e+00  ,9.764414342546e+04  ,2.084007396305e+00  ,4.965951615926e+04  
  2.602084009284e+01  ,1.644319732208e+00  ,9.764414347316e+04  ,2.084009284282e+00  ,4.965951456243e+04  
  2.602084013060e+01  ,1.644322491833e+00  ,9.764414356855e+04  ,2.084013060236e+00  ,4.965951345674e+04  
  2.602084014004e+01  ,1.644323690212e+00  ,9.764414359240e+04  ,2.084014004225e+00  ,4.965951284960e+04  
  2.602084015892e+01  ,1.644324664841e+00  ,9.764414364009e+04  ,2.084015892202e+00  ,4.965951218200e+04  
  2.602084019668e+01  ,1.644328186871e+00  ,9.764414373549e+04  ,2.084019668156e+00  ,4.965951073199e+04  
  2.602084027220e+01  ,1.644333616598e+00  ,9.764414392627e+04  ,2.084027220064e+00  ,4.965950783195e+04  
  2.602084029108e+01  ,1.644335441873e+00  ,9.764414397397e+04  ,2.084029108041e+00  ,4.965950783307e+04  
  2.602084029580e+01  ,1.644335552934e+00  ,9.764414398589e+04  ,2.084029580036e+00  ,4.965950761474e+04  
  2.602084030524e+01  ,1.644336821977e+00  ,9.764414400974e+04  ,2.084030524024e+00  ,4.965950691316e+04  
  2.602084032412e+01  ,1.644337648526e+00  ,9.764414405744e+04  ,2.084032412002e+00  ,4.965950638584e+04  
  2.602084032850e+01  ,1.644338666229e+00  ,9.764414406850e+04  ,2.084032850021e+00  ,4.965950616731e+04  
  2.602084033726e+01  ,1.644338978105e+00  ,9.764414409064e+04  ,2.084033726060e+00  ,4.965950549323e+04  
  2.602084035478e+01  ,1.644340604078e+00  ,9.764414413490e+04  ,2.084035478139e+00  ,4.965950502179e+04  
  2.602084035861e+01  ,1.644340669271e+00  ,9.764414414456e+04  ,2.084035860577e+00  ,4.965950481189e+04  
  2.602084036625e+01  ,1.644341807812e+00  ,9.764414416389e+04  ,2.084036625454e+00  ,4.965950417608e+04  
  2.602084038155e+01  ,1.644342547283e+00  ,9.764414420253e+04  ,2.084038155207e+00  ,4.965950266407e+04  
  2.602084040698e+01  ,1.644345056731e+00  ,9.764414426676e+04  ,2.084040697643e+00  ,4.965949977749e+04  
  2.602084041333e+01  ,1.644344937056e+00  ,9.764414428282e+04  ,2.084041333252e+00  ,4.965949950319e+04  
  2.602084042604e+01  ,1.644346481422e+00  ,9.764414431494e+04  ,2.084042604470e+00  ,4.965949950438e+04  
  2.602084044420e+01  ,1.644347623456e+00  ,9.764414436080e+04  ,2.084044419729e+00  ,4.965949871851e+04  
  2.602084047323e+01  ,1.644350309158e+00  ,9.764414443414e+04  ,2.084047322774e+00  ,4.965949746081e+04  
  2.602084048049e+01  ,1.644350522663e+00  ,9.764414445247e+04  ,2.084048048535e+00  ,4.965949707836e+04  
  2.602084049500e+01  ,1.644352181815e+00  ,9.764414448914e+04  ,2.084049500057e+00  ,4.965949574573e+04  
  2.602084049863e+01  ,1.644351919414e+00  ,9.764414449831e+04  ,2.084049862937e+00  ,4.965949560510e+04  
  2.602084050589e+01  ,1.644353080541e+00  ,9.764414451665e+04  ,2.084050588699e+00  ,4.965949509829e+04  
  2.602084052040e+01  ,1.644353805343e+00  ,9.764414455332e+04  ,2.084052040221e+00  ,4.965949254910e+04  
  2.602084053971e+01  ,1.644355614204e+00  ,9.764414460208e+04  ,2.084053970517e+00  ,4.965949050867e+04  
  2.602084054453e+01  ,1.644355771481e+00  ,9.764414461428e+04  ,2.084054453091e+00  ,4.965949021331e+04  
  2.602084055418e+01  ,1.644357064273e+00  ,9.764414463866e+04  ,2.084055418239e+00  ,4.965948928202e+04  
  2.602084057349e+01  ,1.644358147634e+00  ,9.764414468743e+04  ,2.084057348536e+00  ,4.965948747219e+04  
  2.602084060230e+01  ,1.644360891078e+00  ,9.764414476023e+04  ,2.084060230122e+00  ,4.965948288278e+04  
  2.602084060951e+01  ,1.644361036248e+00  ,9.764414477843e+04  ,2.084060950519e+00  ,4.965948170507e+04  
  2.602084062391e+01  ,1.644362696214e+00  ,9.764414481483e+04  ,2.084062391312e+00  ,4.965948022747e+04  
  2.602084062752e+01  ,1.644362422172e+00  ,9.764414482393e+04  ,2.084062751511e+00  ,4.965948008545e+04  
  2.602084063472e+01  ,1.644363594591e+00  ,9.764414484213e+04  ,2.084063471907e+00  ,4.965947950308e+04  
  2.602084064913e+01  ,1.644364358857e+00  ,9.764414487853e+04  ,2.084064912701e+00  ,4.965947781821e+04  
  2.602084066635e+01  ,1.644365988323e+00  ,9.764414492204e+04  ,2.084066634977e+00  ,4.965947719573e+04  
  2.602084067066e+01  ,1.644365949440e+00  ,9.764414493291e+04  ,2.084067065546e+00  ,4.965947719621e+04  
  2.602084067927e+01  ,1.644367273897e+00  ,9.764414495467e+04  ,2.084067926684e+00  ,4.965947667386e+04  
  2.602084069649e+01  ,1.644368243753e+00  ,9.764414499818e+04  ,2.084069648960e+00  ,4.965947493980e+04  
  2.602084070080e+01  ,1.644368948531e+00  ,9.764414500906e+04  ,2.084070079529e+00  ,4.965947476730e+04  
  2.602084070941e+01  ,1.644369167276e+00  ,9.764414503082e+04  ,2.084070940667e+00  ,4.965947476774e+04  
  2.602084072663e+01  ,1.644371190690e+00  ,9.764414507433e+04  ,2.084072662944e+00  ,4.965947390495e+04  
  2.602084076107e+01  ,1.644373390707e+00  ,9.764414516135e+04  ,2.084076107496e+00  ,4.965947217760e+04  
  2.602084076587e+01  ,1.644374334370e+00  ,9.764414517345e+04  ,2.084076586643e+00  ,4.965947182847e+04  
  2.602084077545e+01  ,1.644374720752e+00  ,9.764414519767e+04  ,2.084077544937e+00  ,4.965947076320e+04  
  2.602084079462e+01  ,1.644376709359e+00  ,9.764414524609e+04  ,2.084079461524e+00  ,4.965946845897e+04  
  2.602084083295e+01  ,1.644379325211e+00  ,9.764414534293e+04  ,2.084083294699e+00  ,4.965946189412e+04  
  2.602084084253e+01  ,1.644380559679e+00  ,9.764414536714e+04  ,2.084084252993e+00  ,4.965946020552e+04  
  2.602084086170e+01  ,1.644381678430e+00  ,9.764414541556e+04  ,2.084086169580e+00  ,4.965945715865e+04  
  2.602084086649e+01  ,1.644382393803e+00  ,9.764414542766e+04  ,2.084086648727e+00  ,4.965945681439e+04  
  2.602084087607e+01  ,1.644382759812e+00  ,9.764414545187e+04  ,2.084087607021e+00  ,4.965945681533e+04  
  2.602084088994e+01  ,1.644384363201e+00  ,9.764414548691e+04  ,2.084088993723e+00  ,4.965945681661e+04  
  2.602084090394e+01  ,1.644385187305e+00  ,9.764414552228e+04  ,2.084090393984e+00  ,4.965945580296e+04  
