  Time                 , V(VN)                , V(VVAL)              , (V(MH:+)-V(MH:-)) / I(MH:+), (V(MS:+)-V(MS:-)) / I(MS:+)
  1.101970507814e+01  ,1.549070558685e-01  ,7.000000000000e-01  ,1.370488902191e+04  ,5.193947875789e+04  
  1.101978710939e+01  ,1.533724277542e-01  ,7.000000000000e-01  ,1.370447770855e+04  ,5.193947875793e+04  
  1.101995117189e+01  ,1.502884221118e-01  ,7.000000000000e-01  ,1.370364353155e+04  ,5.193947875801e+04  
  1.102027929689e+01  ,-1.756976061297e-01  ,7.000000000000e-01  ,1.370794660808e+04  ,5.193947875817e+04  
  1.102093554689e+01  ,-1.784130938322e-01  ,7.000000000000e-01  ,1.372852775209e+04  ,5.193947875848e+04  
  1.102201445314e+01  ,-1.758160597819e-01  ,7.000000000000e-01  ,1.376231936104e+04  ,5.193947875900e+04  
  1.102417226564e+01  ,-1.785959386325e-01  ,7.000000000000e-01  ,1.382973719830e+04  ,5.193947876004e+04  
  1.102471171876e+01  ,-1.759856866993e-01  ,7.000000000000e-01  ,1.384655744597e+04  ,5.193947876030e+04  
  1.102579062501e+01  ,-1.786789956532e-01  ,7.000000000000e-01  ,1.388015703750e+04  ,5.193947876082e+04  
  1.102606035157e+01  ,-1.760834744200e-01  ,7.000000000000e-01  ,1.388854847978e+04  ,5.193947876095e+04  
  1.102659980470e+01  ,-1.787029430125e-01  ,7.000000000000e-01  ,1.390532114235e+04  ,5.193947876121e+04  
  1.102673466798e+01  ,-1.761563325272e-01  ,7.000000000000e-01  ,1.390951222103e+04  ,5.193947876127e+04  
  1.102700439454e+01  ,-1.786857364932e-01  ,7.000000000000e-01  ,1.391789178745e+04  ,5.193947876140e+04  
  1.102707182618e+01  ,-1.762430692761e-01  ,7.000000000000e-01  ,1.391998617694e+04  ,5.193947876143e+04  
  1.102708868409e+01  ,-1.784533837781e-01  ,7.000000000000e-01  ,1.392050971978e+04  ,5.193947876144e+04  
  1.102708921090e+01  ,-1.779129074421e-01  ,7.000000000000e-01  ,1.392052608502e+04  ,5.193947876144e+04  
  1.102709026452e+01  ,-1.775194672664e-01  ,7.000000000000e-01  ,1.392055881017e+04  ,5.193947876144e+04  
  1.102709237176e+01  ,-1.774369868654e-01  ,7.000000000000e-01  ,1.392062425488e+04  ,5.193947876144e+04  
  1.102709658624e+01  ,-1.774572302820e-01  ,7.000000000000e-01  ,1.392075514228e+04  ,5.193947876145e+04  
  1.102710501519e+01  ,-1.774425994372e-01  ,7.000000000000e-01  ,1.392101691482e+04  ,5.193947876145e+04  
  1.102710712243e+01  ,-1.774389009952e-01  ,7.000000000000e-01  ,1.392108235722e+04  ,5.193947876145e+04  
  1.102710764924e+01  ,-1.774124702060e-01  ,7.000000000000e-01  ,1.392109871771e+04  ,5.193947876145e+04  
  1.102710870286e+01  ,-1.774454785482e-01  ,7.000000000000e-01  ,1.392113143867e+04  ,5.193947876145e+04  
  1.102710896627e+01  ,-1.774474345875e-01  ,7.000000000000e-01  ,1.392113961895e+04  ,5.193947876145e+04  
  1.102710949308e+01  ,-1.774509638781e-01  ,7.000000000000e-01  ,1.392115597953e+04  ,5.193947876145e+04  
  1.102711054670e+01  ,-1.774539644975e-01  ,7.000000000000e-01  ,1.392118870067e+04  ,5.193947876145e+04  
  1.102711081010e+01  ,-1.774570760754e-01  ,7.000000000000e-01  ,1.392119688095e+04  ,5.193947876145e+04  
  1.102711133691e+01  ,-1.774628972926e-01  ,7.000000000000e-01  ,1.392121324154e+04  ,5.193947876145e+04  
  1.102711239053e+01  ,-1.774615333270e-01  ,7.000000000000e-01  ,1.392124596270e+04  ,5.193947876145e+04  
  1.102711265393e+01  ,-1.774660490773e-01  ,7.000000000000e-01  ,1.392125414299e+04  ,5.193947876145e+04  
  1.102711318074e+01  ,-1.774747154705e-01  ,7.000000000000e-01  ,1.392127050359e+04  ,5.193947876145e+04  
  1.102711319721e+01  ,-1.774827408663e-01  ,7.000000000000e-01  ,1.392127101486e+04  ,5.193947876145e+04  
  1.102711320132e+01  ,-1.774820956489e-01  ,7.000000000000e-01  ,1.392127114267e+04  ,5.193947875631e+04  
  1.102711320955e+01  ,-1.774822419684e-01  ,7.000000000000e-01  ,1.392127139831e+04  ,5.193947873849e+04  
  1.102711321161e+01  ,-1.774814373348e-01  ,7.000000000000e-01  ,1.392127146222e+04  ,5.193947873661e+04  
  1.102711321573e+01  ,-1.774814438832e-01  ,7.000000000000e-01  ,1.392127159004e+04  ,5.193947873661e+04  
  1.102711322396e+01  ,-1.774802923901e-01  ,7.000000000000e-01  ,1.392127184567e+04  ,5.193947873661e+04  
  1.102711323663e+01  ,-1.774797826947e-01  ,7.000000000000e-01  ,1.392127223917e+04  ,5.193947873661e+04  
  1.102711323980e+01  ,-1.774789746269e-01  ,7.000000000000e-01  ,1.392127233754e+04  ,5.193947872928e+04  
  1.102711324613e+01  ,-1.774782531284e-01  ,7.000000000000e-01  ,1.392127253429e+04  ,5.193947872943e+04  
  1.102711325880e+01  ,-1.774765642185e-01  ,7.000000000000e-01  ,1.392127292778e+04  ,5.193947875903e+04  
  1.102711327356e+01  ,-1.774759108521e-01  ,7.000000000000e-01  ,1.392127338602e+04  ,5.193947874962e+04  
  1.102711329930e+01  ,-1.774733695784e-01  ,7.000000000000e-01  ,1.392127418550e+04  ,5.193947873320e+04  
  1.102711330235e+01  ,-1.774729433528e-01  ,7.000000000000e-01  ,1.392127428011e+04  ,5.193947873320e+04  
  1.102711330844e+01  ,-1.774706675642e-01  ,7.000000000000e-01  ,1.392127446934e+04  ,5.193947871519e+04  
  1.102711332048e+01  ,-1.774691832834e-01  ,7.000000000000e-01  ,1.392127484326e+04  ,5.193947867959e+04  
  1.102711332349e+01  ,-1.774679137161e-01  ,7.000000000000e-01  ,1.392127493674e+04  ,5.193947867959e+04  
  1.102711332424e+01  ,-1.774673740292e-01  ,7.000000000000e-01  ,1.392127496011e+04  ,5.193947867959e+04  
  1.102711332575e+01  ,-1.774676313071e-01  ,7.000000000000e-01  ,1.392127500685e+04  ,5.193947867959e+04  
  1.102711332876e+01  ,-1.774673575710e-01  ,7.000000000000e-01  ,1.392127510033e+04  ,5.193947867959e+04  
  1.102711332920e+01  ,-1.774676350324e-01  ,7.000000000000e-01  ,1.392127511415e+04  ,5.193947867959e+04  
  1.102711333009e+01  ,-1.774675478082e-01  ,7.000000000000e-01  ,1.392127514179e+04  ,5.193947867959e+04  
  1.102711333169e+01  ,-1.774678419315e-01  ,7.000000000000e-01  ,1.392127519148e+04  ,5.193947867959e+04  
  1.102711333489e+01  ,-1.774677201029e-01  ,7.000000000000e-01  ,1.392127529085e+04  ,5.193947867959e+04  
  1.102711334109e+01  ,-1.774680569943e-01  ,7.000000000000e-01  ,1.392127548322e+04  ,5.193947867959e+04  
  1.102711335348e+01  ,-1.774680039089e-01  ,7.000000000000e-01  ,1.392127586797e+04  ,5.193947867959e+04  
  1.102711336960e+01  ,-1.774684704142e-01  ,7.000000000000e-01  ,1.392127636868e+04  ,5.193947867959e+04  
  1.102711337363e+01  ,-1.774688720470e-01  ,7.000000000000e-01  ,1.392127649386e+04  ,5.193947867629e+04  
  1.102711338169e+01  ,-1.774700762326e-01  ,7.000000000000e-01  ,1.392127674422e+04  ,5.193947866969e+04  
  1.102711339781e+01  ,-1.774708214507e-01  ,7.000000000000e-01  ,1.392127724494e+04  ,5.193947866969e+04  
  1.102711341772e+01  ,-1.774718972010e-01  ,7.000000000000e-01  ,1.392127786320e+04  ,5.193947865980e+04  
  1.102711342270e+01  ,-1.774724204151e-01  ,7.000000000000e-01  ,1.392127801776e+04  ,5.193947865732e+04  
  1.102711343265e+01  ,-1.774745227740e-01  ,7.000000000000e-01  ,1.392127832690e+04  ,5.193947865732e+04  
  1.102711344719e+01  ,-1.774756503146e-01  ,7.000000000000e-01  ,1.392127877833e+04  ,5.193947865732e+04  
  1.102711346632e+01  ,-1.774770449410e-01  ,7.000000000000e-01  ,1.392127937253e+04  ,5.193947865732e+04  
  1.102711347111e+01  ,-1.774780848500e-01  ,7.000000000000e-01  ,1.392127952108e+04  ,5.193947865336e+04  
  1.102711348067e+01  ,-1.774806440371e-01  ,7.000000000000e-01  ,1.392127981818e+04  ,5.193947863694e+04  
  1.102711348949e+01  ,-1.774817563419e-01  ,7.000000000000e-01  ,1.392128009195e+04  ,5.193947861964e+04  
  1.102711349827e+01  ,-1.774831899675e-01  ,7.000000000000e-01  ,1.392128036485e+04  ,5.193947863128e+04  
  1.102711351585e+01  ,-1.774848910136e-01  ,7.000000000000e-01  ,1.392128091064e+04  ,5.193947867332e+04  
  1.102711355037e+01  ,-1.774864484469e-01  ,7.000000000000e-01  ,1.392128198279e+04  ,5.193947865367e+04  
  1.102711361942e+01  ,-1.774864653562e-01  ,7.000000000000e-01  ,1.392128412710e+04  ,5.193947875933e+04  
  1.102711369390e+01  ,-1.774872932292e-01  ,7.000000000000e-01  ,1.392128644022e+04  ,5.193947881647e+04  
  1.102711378288e+01  ,-1.774885110062e-01  ,7.000000000000e-01  ,1.392128920353e+04  ,5.193947889807e+04  
  1.102711396083e+01  ,-1.774903901969e-01  ,7.000000000000e-01  ,1.392129473014e+04  ,5.193947562169e+04  
  1.102711431675e+01  ,-1.774878594297e-01  ,7.000000000000e-01  ,1.392130578337e+04  ,5.193946912295e+04  
  1.102711502857e+01  ,-1.774833002710e-01  ,7.000000000000e-01  ,1.392132788979e+04  ,5.193947085594e+04  
  1.102711645221e+01  ,-1.774792662472e-01  ,7.000000000000e-01  ,1.392137210249e+04  ,5.193947428011e+04  
  1.102711929950e+01  ,-1.774776204693e-01  ,7.000000000000e-01  ,1.392146052751e+04  ,5.193948112844e+04  
  1.102712499408e+01  ,-1.774360110285e-01  ,7.000000000000e-01  ,1.392163737507e+04  ,5.193949573223e+04  
  1.102713638324e+01  ,-1.774653702014e-01  ,7.000000000000e-01  ,1.392199106489e+04  ,5.193952493983e+04  
  1.102715916156e+01  ,-1.774422619928e-01  ,7.000000000000e-01  ,1.392269842702e+04  ,5.193952493984e+04  
  1.102715987339e+01  ,-1.774439589353e-01  ,7.000000000000e-01  ,1.392272053161e+04  ,5.193952493984e+04  
  1.102716129703e+01  ,-1.774395985849e-01  ,7.000000000000e-01  ,1.392276474070e+04  ,5.193952911380e+04  
  1.102716271896e+01  ,-1.774447875941e-01  ,7.000000000000e-01  ,1.392280889640e+04  ,5.193953328297e+04  
  1.102716417617e+01  ,-1.774439345609e-01  ,7.000000000000e-01  ,1.392285414778e+04  ,5.193953672340e+04  
  1.102716573905e+01  ,-1.774445589981e-01  ,7.000000000000e-01  ,1.392290268037e+04  ,5.193954041490e+04  
  1.102716886482e+01  ,-1.774478571751e-01  ,7.000000000000e-01  ,1.392299974526e+04  ,5.193954802586e+04  
  1.102717511634e+01  ,-1.774528298411e-01  ,7.000000000000e-01  ,1.392319387395e+04  ,5.193956324778e+04  
  1.102718761940e+01  ,-1.774536527519e-01  ,7.000000000000e-01  ,1.392358212623e+04  ,5.193959511608e+04  
  1.102721262550e+01  ,-1.774574536248e-01  ,7.000000000000e-01  ,1.392435860939e+04  ,5.193965885267e+04  
  1.102726263771e+01  ,-1.772937814385e-01  ,7.000000000000e-01  ,1.392591144457e+04  ,5.193965885269e+04  
  1.102726420059e+01  ,-1.772608875617e-01  ,7.000000000000e-01  ,1.392595996712e+04  ,5.193965885269e+04  
  1.102726732635e+01  ,-1.772003377991e-01  ,7.000000000000e-01  ,1.392605701030e+04  ,5.193966705924e+04  
  1.102727127838e+01  ,-1.771611485165e-01  ,7.000000000000e-01  ,1.392617970308e+04  ,5.193967743511e+04  
  1.102727530212e+01  ,-1.771064706263e-01  ,7.000000000000e-01  ,1.392630461953e+04  ,5.193968772771e+04  
  1.102728010101e+01  ,-1.770556775155e-01  ,7.000000000000e-01  ,1.392645359656e+04  ,5.193970000312e+04  
  1.102728969879e+01  ,-1.769541199319e-01  ,7.000000000000e-01  ,1.392675153950e+04  ,5.193972442934e+04  
  1.102730889434e+01  ,-1.768924388889e-01  ,7.000000000000e-01  ,1.392734739550e+04  ,5.193977328178e+04  
  1.102734728546e+01  ,-1.768909190869e-01  ,7.000000000000e-01  ,1.392853904260e+04  ,5.193977328180e+04  
  1.102734848518e+01  ,-1.768761346466e-01  ,7.000000000000e-01  ,1.392857628035e+04  ,5.193977328180e+04  
  1.102735088462e+01  ,-1.768657398206e-01  ,7.000000000000e-01  ,1.392865075533e+04  ,5.193977957409e+04  
  1.102735379562e+01  ,-1.768802917941e-01  ,7.000000000000e-01  ,1.392874110774e+04  ,5.193978720891e+04  
  1.102735677299e+01  ,-1.768758563412e-01  ,7.000000000000e-01  ,1.392883352010e+04  ,5.193979453456e+04  
  1.102736028900e+01  ,-1.768789099733e-01  ,7.000000000000e-01  ,1.392894265019e+04  ,5.193980318549e+04  
  1.102736732101e+01  ,-1.768828483036e-01  ,7.000000000000e-01  ,1.392916090889e+04  ,5.193982060360e+04  
  1.102738138504e+01  ,-1.768875561684e-01  ,7.000000000000e-01  ,1.392959742000e+04  ,5.193985543983e+04  
  1.102740951309e+01  ,-1.768860720040e-01  ,7.000000000000e-01  ,1.393047041488e+04  ,5.193985543984e+04  
  1.102741039209e+01  ,-1.768882102915e-01  ,7.000000000000e-01  ,1.393049769537e+04  ,5.193985543984e+04  
  1.102741215009e+01  ,-1.768899413146e-01  ,7.000000000000e-01  ,1.393055225629e+04  ,5.193986003220e+04  
  1.102741411428e+01  ,-1.768914051936e-01  ,7.000000000000e-01  ,1.393061321616e+04  ,5.193986516316e+04  
  1.102741614065e+01  ,-1.768927310623e-01  ,7.000000000000e-01  ,1.393067610565e+04  ,5.193986988611e+04  
  1.102741847600e+01  ,-1.768944864307e-01  ,7.000000000000e-01  ,1.393074858465e+04  ,5.193987532923e+04  
  1.102742314672e+01  ,-1.768936372100e-01  ,7.000000000000e-01  ,1.393089354189e+04  ,5.193988642562e+04  
  1.102743248815e+01  ,-1.768935966538e-01  ,7.000000000000e-01  ,1.393118345326e+04  ,5.193990861840e+04  
  1.102745117101e+01  ,-1.768928794190e-01  ,7.000000000000e-01  ,1.393176326366e+04  ,5.193995435704e+04  
  1.102748853673e+01  ,-1.768881885655e-01  ,7.000000000000e-01  ,1.393292283431e+04  ,5.194004583835e+04  
  1.102756326818e+01  ,-1.768976675230e-01  ,7.000000000000e-01  ,1.393524178134e+04  ,5.194004583839e+04  
  1.102771273107e+01  ,-1.769840294437e-01  ,7.000000000000e-01  ,1.393987896825e+04  ,5.194004583846e+04  
  1.102775009679e+01  ,-1.465478777827e-01  ,7.000000000000e-01  ,1.394103197178e+04  ,5.194015229525e+04  
  1.102782482824e+01  ,-1.271925475521e-01  ,7.000000000000e-01  ,1.394331774964e+04  ,5.194036521050e+04  
  1.102797429113e+01  ,-1.698855878567e-02  ,7.000000000000e-01  ,1.394778420085e+04  ,5.194077495714e+04  
  1.102801165685e+01  ,-2.294613555165e-06  ,7.000000000000e-01  ,1.394887507967e+04  ,5.194087739403e+04  
  1.102808638830e+01  ,-6.860159737498e-07  ,7.000000000000e-01  ,1.395104976290e+04  ,5.194107426781e+04  
  1.102823585119e+01  ,-4.519250670354e-07  ,7.000000000000e-01  ,1.395539843579e+04  ,5.194146801745e+04  
  1.102853477697e+01  ,-3.388386890790e-07  ,7.000000000000e-01  ,1.396409302577e+04  ,5.194146801759e+04  
  1.102913262853e+01  ,-3.545433240604e-07  ,7.000000000000e-01  ,1.398147120217e+04  ,5.194146801788e+04  
  1.103000000001e+01  ,-2.825697437148e-07  ,7.000000000000e-01  ,1.400665768642e+04  ,5.194366388187e+04  
  1.103001494630e+01  ,-3.394267301948e-07  ,7.000000000000e-01  ,1.400709141827e+04  ,5.194366388607e+04  
  1.103001541336e+01  ,-3.399986895081e-07  ,7.000000000000e-01  ,1.400710497211e+04  ,5.194366388607e+04  
  1.103001634749e+01  ,-3.405895636910e-07  ,7.000000000000e-01  ,1.400713207976e+04  ,5.194366388607e+04  
  1.103001658102e+01  ,-3.406890897728e-07  ,7.000000000000e-01  ,1.400713885667e+04  ,5.194366388607e+04  
  1.103001658832e+01  ,-3.406899905523e-07  ,7.000000000000e-01  ,1.400713906845e+04  ,5.194366388607e+04  
  1.103001660291e+01  ,-3.252269573928e-07  ,7.000000000000e-01  ,1.400713949200e+04  ,5.194366388607e+04  
  1.103001660656e+01  ,-3.253672992976e-07  ,7.000000000000e-01  ,1.400713959789e+04  ,5.194366388607e+04  
  1.103001661386e+01  ,-3.253509589518e-07  ,7.000000000000e-01  ,1.400713980967e+04  ,5.194366388607e+04  
  1.103001662845e+01  ,-3.912638385783e-07  ,7.000000000000e-01  ,1.400714023323e+04  ,5.194366387623e+04  
  1.103001665144e+01  ,-3.629146402284e-07  ,7.000000000000e-01  ,1.400714090037e+04  ,5.194366386074e+04  
  1.103001665416e+01  ,-3.256958254483e-07  ,7.000000000000e-01  ,1.400714097925e+04  ,5.194366386074e+04  
  1.103001665960e+01  ,-3.250036196278e-07  ,7.000000000000e-01  ,1.400714113702e+04  ,5.194366386074e+04  
  1.103001667047e+01  ,-3.255390746137e-07  ,7.000000000000e-01  ,1.400714145256e+04  ,5.194366386074e+04  
  1.103001668640e+01  ,-3.252899635764e-07  ,7.000000000000e-01  ,1.400714191473e+04  ,5.194366386069e+04  
  1.103001671396e+01  ,-3.256270307284e-07  ,7.000000000000e-01  ,1.400714271445e+04  ,5.194366386074e+04  
  1.103001676907e+01  ,-3.255367479194e-07  ,7.000000000000e-01  ,1.400714431389e+04  ,5.194366386074e+04  
  1.103001687931e+01  ,-1.726760048143e-07  ,7.000000000000e-01  ,1.400714751277e+04  ,5.194366451154e+04  
  1.103001709977e+01  ,-2.280218487916e-07  ,7.000000000000e-01  ,1.400715391052e+04  ,5.194366673860e+04  
  1.103001736880e+01  ,-2.402902168075e-07  ,7.000000000000e-01  ,1.400716171762e+04  ,5.194366889464e+04  
  1.103001790687e+01  ,-2.976802986887e-07  ,7.000000000000e-01  ,1.400717733181e+04  ,5.194367094578e+04  
  1.103001898299e+01  ,-3.149653165224e-07  ,7.000000000000e-01  ,1.400720856016e+04  ,5.194367094578e+04  
  1.103002113524e+01  ,-3.446389555406e-07  ,7.000000000000e-01  ,1.400727101671e+04  ,5.194367094579e+04  
  1.103002543975e+01  ,-3.297234492661e-07  ,7.000000000000e-01  ,1.400739592924e+04  ,5.194367094579e+04  
  1.103002651587e+01  ,-3.472480139821e-07  ,7.000000000000e-01  ,1.400742715725e+04  ,5.194367094579e+04  
  1.103002866813e+01  ,-3.310102321963e-07  ,7.000000000000e-01  ,1.400748961314e+04  ,5.194367094579e+04  
  1.103002920619e+01  ,-3.479246046822e-07  ,7.000000000000e-01  ,1.400750522708e+04  ,5.194367094579e+04  
  1.103002934071e+01  ,-3.318426746446e-07  ,7.000000000000e-01  ,1.400750913056e+04  ,5.194367094579e+04  
  1.103002960974e+01  ,-3.472383310332e-07  ,7.000000000000e-01  ,1.400751693753e+04  ,5.194367094579e+04  
  1.103002967700e+01  ,-3.332652749322e-07  ,7.000000000000e-01  ,1.400751888927e+04  ,5.194367094579e+04  
  1.103002969381e+01  ,-3.433910289175e-07  ,7.000000000000e-01  ,1.400751937720e+04  ,5.194367094579e+04  
  1.103002969801e+01  ,-3.402896384397e-07  ,7.000000000000e-01  ,1.400751949919e+04  ,5.194367094579e+04  
  1.103002970642e+01  ,-2.210627587790e-07  ,7.000000000000e-01  ,1.400751974315e+04  ,5.194367098208e+04  
  1.103002972323e+01  ,-2.598661737463e-07  ,7.000000000000e-01  ,1.400752023109e+04  ,5.194367110578e+04  
  1.103002974419e+01  ,-3.821701446693e-07  ,7.000000000000e-01  ,1.400752083906e+04  ,5.194367114488e+04  
  1.103002978609e+01  ,-2.924544879879e-07  ,7.000000000000e-01  ,1.400752205501e+04  ,5.194367118004e+04  
  1.103002982871e+01  ,-3.674118266295e-07  ,7.000000000000e-01  ,1.400752329171e+04  ,5.194367126627e+04  
  1.103002987664e+01  ,-3.053974493850e-07  ,7.000000000000e-01  ,1.400752468270e+04  ,5.194367126627e+04  
  1.103002997251e+01  ,-3.593398331114e-07  ,7.000000000000e-01  ,1.400752746467e+04  ,5.194367126627e+04  
  1.103003006046e+01  ,-3.102533792931e-07  ,7.000000000000e-01  ,1.400753001695e+04  ,5.194367126627e+04  
  1.103003019917e+01  ,-3.556339606692e-07  ,7.000000000000e-01  ,1.400753404219e+04  ,5.194367126627e+04  
  1.103003047497e+01  ,-3.132105873827e-07  ,7.000000000000e-01  ,1.400754204564e+04  ,5.194367126695e+04  
  1.103003100865e+01  ,-3.554903988956e-07  ,7.000000000000e-01  ,1.400755753224e+04  ,5.194367126627e+04  
  1.103003207600e+01  ,-3.148029764088e-07  ,7.000000000000e-01  ,1.400758850540e+04  ,5.194367125615e+04  
  1.103003234284e+01  ,-3.551940042090e-07  ,7.000000000000e-01  ,1.400759624869e+04  ,5.194367126627e+04  
  1.103003287652e+01  ,-3.161423772213e-07  ,7.000000000000e-01  ,1.400761173525e+04  ,5.194367126627e+04  
  1.103003394387e+01  ,-3.550388181506e-07  ,7.000000000000e-01  ,1.400764270833e+04  ,5.194367126627e+04  
  1.103003607857e+01  ,-3.256488637637e-07  ,7.000000000000e-01  ,1.400770465436e+04  ,5.194367125910e+04  
  1.103003661225e+01  ,-3.256979169974e-07  ,7.000000000000e-01  ,1.400772014084e+04  ,5.194367126632e+04  
  1.103003767960e+01  ,-3.070236264113e-07  ,7.000000000000e-01  ,1.400775111376e+04  ,5.194367126627e+04  
  1.103003933900e+01  ,-3.536507991175e-07  ,7.000000000000e-01  ,1.400779926671e+04  ,5.194367126627e+04  
  1.103004104321e+01  ,-3.167856529318e-07  ,7.000000000000e-01  ,1.400784872022e+04  ,5.194367126627e+04  
  1.103004360287e+01  ,-3.542684502145e-07  ,7.000000000000e-01  ,1.400792299713e+04  ,5.194367126627e+04  
  1.103004872220e+01  ,-3.257002741397e-07  ,7.000000000000e-01  ,1.400807155014e+04  ,5.194367126628e+04  
  1.103004888218e+01  ,-3.253153324223e-07  ,7.000000000000e-01  ,1.400807619241e+04  ,5.194367126628e+04  
  1.103004920213e+01  ,-3.262335024623e-07  ,7.000000000000e-01  ,1.400808547693e+04  ,5.194367126628e+04  
  1.103004928212e+01  ,-3.255600601049e-07  ,7.000000000000e-01  ,1.400808779806e+04  ,5.194367126628e+04  
  1.103004930212e+01  ,-3.261087792028e-07  ,7.000000000000e-01  ,1.400808837835e+04  ,5.194367126628e+04  
  1.103004934212e+01  ,-3.256896477233e-07  ,7.000000000000e-01  ,1.400808953891e+04  ,5.194367126628e+04  
  1.103004942211e+01  ,-3.260618808010e-07  ,7.000000000000e-01  ,1.400809186004e+04  ,5.194367126628e+04  
  1.103004958208e+01  ,-3.257122100087e-07  ,7.000000000000e-01  ,1.400809650230e+04  ,5.194367126628e+04  
