  Time                 , V(VN)                , V(VS)                , (V(MS:+)-V(MS:-)) / I(MS:+), (V(MH:+)-V(MH:-)) / I(MH:+)
  2.602386197376e+01  ,2.194999751737e-04  ,1.988497813625e+00  ,9.749389292210e+04  ,4.947949734715e+04  
  2.602386401653e+01  ,-2.202523190249e-04  ,1.988668044491e+00  ,9.749388827132e+04  ,4.947901374863e+04  
  2.602386810207e+01  ,2.192726122558e-04  ,1.989008506222e+00  ,9.749387896976e+04  ,4.947780503164e+04  
  2.602387627316e+01  ,-2.201911117510e-04  ,1.989689429684e+00  ,9.749386036666e+04  ,4.947309910179e+04  
  2.602387831593e+01  ,2.190944272087e-04  ,1.989859660550e+00  ,9.749385571588e+04  ,4.947110852394e+04  
  2.602387882662e+01  ,-2.196283516156e-04  ,1.989902218266e+00  ,9.749385455319e+04  ,4.947049117256e+04  
  2.602387984800e+01  ,2.183614040092e-04  ,1.989987333699e+00  ,9.749385222780e+04  ,4.946901600808e+04  
  2.602388189077e+01  ,-2.192760743469e-04  ,1.990157564564e+00  ,9.749384757702e+04  ,4.946377720082e+04  
  2.602388597632e+01  ,2.181774821395e-04  ,1.990498026295e+00  ,9.749383827547e+04  ,4.945658209711e+04  
  2.602388699770e+01  ,-2.189850099228e-04  ,1.990583141728e+00  ,9.749383595008e+04  ,4.945658209711e+04  
  2.602388904047e+01  ,2.178198317324e-04  ,1.990753372593e+00  ,9.749383129931e+04  ,4.945658209711e+04  
  2.602388955116e+01  ,-2.183987712954e-04  ,1.990795930310e+00  ,9.749383013661e+04  ,4.945658209711e+04  
  2.602389057255e+01  ,2.171116492491e-04  ,1.990881045743e+00  ,9.749382781123e+04  ,4.945658209711e+04  
  2.602389082790e+01  ,-2.172318417308e-04  ,1.990902324601e+00  ,9.749382722988e+04  ,4.945658209711e+04  
  2.602389133859e+01  ,2.157093439905e-04  ,1.990944882317e+00  ,9.749382606719e+04  ,4.945658209711e+04  
  2.602389235997e+01  ,-2.165373606573e-04  ,1.991029997750e+00  ,9.749382374180e+04  ,4.945658209711e+04  
  2.602389239189e+01  ,2.082715917453e-04  ,1.991032657607e+00  ,9.749382366913e+04  ,4.945658209711e+04  
  2.602389239987e+01  ,-1.840758403944e-04  ,1.991033322571e+00  ,9.749382365096e+04  ,4.945658209711e+04  
  2.602389241583e+01  ,1.722090605369e-04  ,1.991034652500e+00  ,9.749382361463e+04  ,4.945658209711e+04  
  2.602389244775e+01  ,-1.682270103203e-04  ,1.991037312357e+00  ,9.749382354196e+04  ,4.945658209711e+04  
  2.602389245573e+01  ,1.490344257888e-04  ,1.991037977322e+00  ,9.749382352379e+04  ,4.945658209711e+04  
  2.602389245772e+01  ,-9.855492632482e-05  ,1.991038143563e+00  ,9.749382351925e+04  ,4.945658209711e+04  
  2.602389246171e+01  ,8.126287974619e-05  ,1.991038476045e+00  ,9.749382351017e+04  ,4.945658209711e+04  
  2.602389246969e+01  ,-7.556661559249e-05  ,1.991039141009e+00  ,9.749382349200e+04  ,4.945658209812e+04  
  2.602389247740e+01  ,6.774841499890e-05  ,1.991039783746e+00  ,9.749382347444e+04  ,4.945658210006e+04  
  2.602389249283e+01  ,-6.621484333635e-05  ,1.991041069220e+00  ,9.749382343932e+04  ,4.945658210397e+04  
  2.602389252368e+01  ,6.337507551990e-05  ,1.991043640167e+00  ,9.749382336908e+04  ,4.945658211177e+04  
  2.602389256782e+01  ,-6.382112491110e-05  ,1.991047318270e+00  ,9.749382326860e+04  ,4.945658212294e+04  
  2.602389265609e+01  ,6.192771514790e-05  ,1.991054674476e+00  ,9.749382306762e+04  ,4.945658214527e+04  
  2.602389283264e+01  ,-6.310412739907e-05  ,1.991069386890e+00  ,9.749382266567e+04  ,4.945658218993e+04  
  2.602389318574e+01  ,6.157710067001e-05  ,1.991098811716e+00  ,9.749382186178e+04  ,4.945658227926e+04  
  2.602389389194e+01  ,-6.292579304912e-05  ,1.991157661369e+00  ,9.749382025398e+04  ,4.945658245792e+04  
  2.602389530433e+01  ,6.148665250549e-05  ,1.991275360674e+00  ,9.749381703839e+04  ,4.945658281524e+04  
  2.602389812911e+01  ,-6.287783762104e-05  ,1.991510759284e+00  ,9.749381060721e+04  ,4.945658352987e+04  
  2.602390377868e+01  ,6.145940633928e-05  ,1.991981556505e+00  ,9.749379774484e+04  ,4.945658495914e+04  
  2.602391507781e+01  ,-6.286159679547e-05  ,1.992923150947e+00  ,9.749377202012e+04  ,4.945658781766e+04  
  2.602393767608e+01  ,6.145042410211e-05  ,1.994806339830e+00  ,9.749372057070e+04  ,4.945659353465e+04  
  2.602398287261e+01  ,-6.285774837878e-05  ,1.998572717597e+00  ,9.749361767195e+04  ,4.945660496846e+04  
  2.602407326568e+01  ,6.144811465347e-05  ,2.006105473131e+00  ,9.749341187479e+04  ,4.945662783536e+04  
  2.602425405181e+01  ,-1.992021599406e-05  ,2.021170984199e+00  ,9.749333311398e+04  ,4.945663772832e+04  
  2.602444377349e+01  ,6.227666369796e-05  ,2.036981124173e+00  ,9.749360901913e+04  ,4.945667475617e+04  
  2.602446527350e+01  ,-2.394833647834e-05  ,2.038772791667e+00  ,9.749364051347e+04  ,4.945667878757e+04  
  2.602450719070e+01  ,6.227380985280e-05  ,2.042265891667e+00  ,9.749370176734e+04  ,4.945668656642e+04  
  2.602452360730e+01  ,-2.976724150550e-05  ,2.043633941667e+00  ,9.749372586895e+04  ,4.945668937442e+04  
  2.602453525190e+01  ,6.226901457040e-05  ,2.044604325000e+00  ,9.749374289080e+04  ,4.945669131567e+04  
  2.602453902580e+01  ,-4.478415713649e-05  ,2.044918816667e+00  ,9.749374844648e+04  ,4.945669157633e+04  
  2.602454382720e+01  ,6.226693628975e-05  ,2.045318933333e+00  ,9.749375547832e+04  ,4.945669194646e+04  
  2.602454565510e+01  ,-5.731585677538e-05  ,2.045471258333e+00  ,9.749375816094e+04  ,4.945669110380e+04  
  2.602454571710e+01  ,6.606680412347e-05  ,2.045476425000e+00  ,9.749375825187e+04  ,4.945669100028e+04  
  2.602454571720e+01  ,3.713389771320e-05  ,2.045476433333e+00  ,9.749375825201e+04  ,4.945669100013e+04  
  2.602454577746e+01  ,-2.777831656964e-05  ,2.045481455025e+00  ,9.749375834039e+04  ,4.945669090772e+04  
  2.602454583286e+01  ,3.595688412616e-05  ,2.045486071405e+00  ,9.749375842163e+04  ,4.945669081815e+04  
  2.602454592605e+01  ,-2.761321257161e-05  ,2.045493837890e+00  ,9.749375855830e+04  ,4.945669065700e+04  
  2.602454611245e+01  ,3.481447655318e-05  ,2.045509370860e+00  ,9.749375883166e+04  ,4.945669029200e+04  
  2.602454648524e+01  ,-2.869666970184e-05  ,2.045540436801e+00  ,9.749375937837e+04  ,4.945668935296e+04  
  2.602454723082e+01  ,3.308681433722e-05  ,2.045602568683e+00  ,9.749376047180e+04  ,4.945668641040e+04  
  2.602454872199e+01  ,-3.014457286987e-05  ,2.045726832446e+00  ,9.749376265873e+04  ,4.945667453117e+04  
  2.602455170432e+01  ,3.234720511358e-05  ,2.045975359973e+00  ,9.749376703294e+04  ,4.945663995778e+04  
  2.602455766898e+01  ,-3.021257009905e-05  ,2.046472415027e+00  ,9.749377578291e+04  ,4.945656514939e+04  
  2.602455975840e+01  ,3.235229081611e-05  ,2.046646533333e+00  ,9.749377884852e+04  ,4.945653942940e+04  
  2.602455979040e+01  ,-2.954367470664e-05  ,2.046649200000e+00  ,9.749377889547e+04  ,4.945653903420e+04  
  2.602455979050e+01  ,-1.502764504302e-05  ,2.046649208333e+00  ,9.749377889562e+04  ,4.945653903290e+04  
  2.602455979770e+01  ,1.563508662805e-05  ,2.046649808333e+00  ,9.749377890619e+04  ,4.945653894192e+04  
  2.602455979841e+01  ,5.938067659361e-06  ,2.046649867857e+00  ,9.749377890723e+04  ,4.945653893312e+04  
  2.602455979984e+01  ,3.017914302283e-05  ,2.046649986911e+00  ,9.749377890933e+04  ,4.945653891551e+04  
  2.602455980270e+01  ,3.604109471311e-05  ,2.046650225020e+00  ,9.749377891352e+04  ,4.945653888013e+04  
  2.602455980580e+01  ,4.321194690959e-05  ,2.046650482934e+00  ,9.749377891806e+04  ,4.945653884173e+04  
  2.602455981199e+01  ,3.885036591456e-05  ,2.046650998762e+00  ,9.749377892715e+04  ,4.945653876490e+04  
  2.602455981460e+01  ,4.167274472877e-05  ,2.046651216667e+00  ,9.749377893098e+04  ,4.945653873244e+04  
  2.602455981470e+01  ,4.104859524290e-05  ,2.046651225000e+00  ,9.749377893113e+04  ,4.945653873120e+04  
  2.602455981480e+01  ,4.050937182143e-05  ,2.046651233333e+00  ,9.749377893128e+04  ,4.945653872996e+04  
  2.602455981626e+01  ,3.973765312182e-05  ,2.046651354933e+00  ,9.749377893342e+04  ,4.945653871185e+04  
  2.602455981791e+01  ,3.975013694912e-05  ,2.046651492349e+00  ,9.749377893584e+04  ,4.945653869138e+04  
  2.602455982121e+01  ,3.903564903140e-05  ,2.046651767183e+00  ,9.749377894068e+04  ,4.945653865045e+04  
  2.602455982780e+01  ,3.812581397966e-05  ,2.046652316849e+00  ,9.749377895035e+04  ,4.945653856858e+04  
  2.602455984099e+01  ,3.604617278086e-05  ,2.046653416182e+00  ,9.749377896971e+04  ,4.945653840484e+04  
  2.602455986738e+01  ,3.246605708540e-05  ,2.046655614849e+00  ,9.749377900842e+04  ,4.945653807744e+04  
  2.602455988490e+01  ,2.932090583307e-05  ,2.046657075000e+00  ,9.749377903413e+04  ,4.945653786007e+04  
  2.602455988690e+01  ,2.902572252417e-05  ,2.046657241667e+00  ,9.749377903707e+04  ,4.945653783526e+04  
  2.602455988700e+01  ,2.909255720418e-05  ,2.046657250000e+00  ,9.749377903721e+04  ,4.945653783402e+04  
  2.602455988710e+01  ,2.893282995231e-05  ,2.046657258333e+00  ,9.749377903736e+04  ,4.945653783278e+04  
  2.602455989302e+01  ,2.804056358841e-05  ,2.046657751996e+00  ,9.749377904605e+04  ,4.945653775930e+04  
  2.602455989340e+01  ,2.787435621165e-05  ,2.046657783333e+00  ,9.749377904660e+04  ,4.945653775463e+04  
  2.602455989411e+01  ,1.722868928944e-05  ,2.046657842857e+00  ,9.749377904765e+04  ,4.945653774577e+04  
  2.602455989554e+01  ,-1.429972666167e-06  ,2.046657961911e+00  ,9.749377904975e+04  ,4.945653772805e+04  
  2.602455989840e+01  ,-1.602790777966e-05  ,2.046658200019e+00  ,9.749377905394e+04  ,4.945653769262e+04  
  2.602455990411e+01  ,-2.080969224494e-05  ,2.046658676236e+00  ,9.749377906233e+04  ,4.945653762175e+04  
  2.602455991554e+01  ,-1.855003300477e-05  ,2.046659628668e+00  ,9.749377907909e+04  ,4.945653748002e+04  
  2.602455993295e+01  ,-3.387617970363e-06  ,2.046661079545e+00  ,9.749377910464e+04  ,4.945653726418e+04  
  2.602455996778e+01  ,-1.501619430133e-05  ,2.046663981298e+00  ,9.749377915573e+04  ,4.945653683271e+04  
  2.602456003742e+01  ,-1.428400440329e-05  ,2.046669784803e+00  ,9.749377925792e+04  ,4.945653597068e+04  
  2.602456017670e+01  ,-1.435977589608e-02  ,2.046681391814e+00  ,9.749377946177e+04  ,4.945653425040e+04  
  2.602456045527e+01  ,-2.360910867355e-02  ,2.046704605837e+00  ,9.749377986769e+04  ,4.945653082188e+04  
  2.602456065857e+01  ,7.984009390384e-03  ,2.046721547463e+00  ,9.749378016495e+04  ,4.945652832626e+04  
  2.602456093432e+01  ,5.212997778654e-02  ,2.046744527041e+00  ,9.749378057360e+04  ,4.945652494151e+04  
  2.602456125915e+01  ,1.027986017652e-01  ,2.046771595497e+00  ,9.749378106368e+04  ,4.945652094524e+04  
  2.602456190879e+01  ,1.978111531207e-01  ,2.046825732409e+00  ,9.749378207343e+04  ,4.945651288651e+04  
  2.602456320807e+01  ,3.688894049264e-01  ,2.046934006233e+00  ,9.749378421064e+04  ,4.945649637097e+04  
  2.602456580665e+01  ,6.509937464143e-01  ,2.047150553881e+00  ,9.749378891160e+04  ,4.945646131640e+04  
  2.602457100379e+01  ,1.042924381152e+00  ,2.047583649177e+00  ,9.749379961510e+04  ,4.945638160590e+04  
  2.602458139808e+01  ,1.429517261800e+00  ,2.048449839770e+00  ,9.749382404122e+04  ,4.945617329161e+04  
  2.602460218665e+01  ,1.617821886786e+00  ,2.050182220955e+00  ,9.749387736186e+04  ,4.945540804243e+04  
  2.602464376380e+01  ,1.617987221340e+00  ,2.053646983324e+00  ,9.749398699405e+04  ,4.945436937401e+04  
  2.602472691810e+01  ,1.624943891657e+00  ,2.060576508064e+00  ,9.749420676756e+04  ,4.945439049573e+04  
  2.602486373450e+01  ,1.633651072043e+00  ,2.071977875251e+00  ,9.749457000428e+04  ,4.945148764860e+04  
  2.602489793860e+01  ,1.636483164853e+00  ,2.074828217048e+00  ,9.749466112313e+04  ,4.945075761159e+04  
  2.602489900748e+01  ,1.636461521266e+00  ,2.074917290230e+00  ,9.749466397280e+04  ,4.945075761159e+04  
  2.602490114524e+01  ,1.636691604625e+00  ,2.075095436592e+00  ,9.749466967244e+04  ,4.945075760538e+04  
  2.602490542075e+01  ,1.636878060410e+00  ,2.075451729316e+00  ,9.749468107311e+04  ,4.945075761159e+04  
  2.602490648963e+01  ,1.637042055023e+00  ,2.075540802497e+00  ,9.749468392358e+04  ,4.945075761159e+04  
  2.602490675685e+01  ,1.636972495122e+00  ,2.075563070793e+00  ,9.749468463621e+04  ,4.945075761159e+04  
  2.602490729129e+01  ,1.637100790162e+00  ,2.075607607383e+00  ,9.749468606151e+04  ,4.945075761159e+04  
  2.602490742490e+01  ,1.637028574594e+00  ,2.075618741531e+00  ,9.749468641783e+04  ,4.945075761159e+04  
  2.602490769212e+01  ,1.637131581549e+00  ,2.075641009826e+00  ,9.749468713049e+04  ,4.945075762798e+04  
  2.602490775892e+01  ,1.637066063820e+00  ,2.075646576900e+00  ,9.749468730866e+04  ,4.945075761159e+04  
  2.602490789253e+01  ,1.637146478635e+00  ,2.075657711048e+00  ,9.749468766500e+04  ,4.945075761159e+04  
  2.602490792594e+01  ,1.637097000843e+00  ,2.075660494585e+00  ,9.749468775408e+04  ,4.945075761159e+04  
  2.602490799274e+01  ,1.637144104694e+00  ,2.075666061659e+00  ,9.749468793225e+04  ,4.945075761352e+04  
  2.602490800944e+01  ,1.637115500751e+00  ,2.075667453427e+00  ,9.749468797679e+04  ,4.945075761159e+04  
  2.602490804284e+01  ,1.637134026154e+00  ,2.075670236964e+00  ,9.749468806588e+04  ,4.945075761159e+04  
  2.602490805119e+01  ,1.637128894334e+00  ,2.075670932848e+00  ,9.749468808815e+04  ,4.945075761159e+04  
  2.602490806790e+01  ,1.637126992573e+00  ,2.075672324617e+00  ,9.749468813269e+04  ,4.945075761159e+04  
  2.602490810130e+01  ,1.637133897399e+00  ,2.075675108154e+00  ,9.749468822177e+04  ,4.945075761159e+04  
  2.602490810965e+01  ,1.637128733797e+00  ,2.075675804038e+00  ,9.749468824405e+04  ,4.945075761159e+04  
  2.602490812635e+01  ,1.637136291829e+00  ,2.075677195807e+00  ,9.749468828859e+04  ,4.945075761159e+04  
  2.602490815975e+01  ,1.637132263160e+00  ,2.075679979343e+00  ,9.749468837767e+04  ,4.945075761159e+04  
  2.602490816810e+01  ,1.637138919323e+00  ,2.075680675228e+00  ,9.749468839994e+04  ,4.945075747802e+04  
  2.602490818480e+01  ,1.637134716380e+00  ,2.075682066996e+00  ,9.749468844449e+04  ,4.945075680283e+04  
  2.602490821821e+01  ,1.637141981861e+00  ,2.075684850533e+00  ,9.749468853357e+04  ,4.945075598840e+04  
  2.602490828501e+01  ,1.637141576386e+00  ,2.075690417607e+00  ,9.749468871174e+04  ,4.945075348761e+04  
  2.602490830171e+01  ,1.637147407164e+00  ,2.075691809376e+00  ,9.749468875629e+04  ,4.945075286215e+04  
  2.602490833511e+01  ,1.637145431829e+00  ,2.075694592912e+00  ,9.749468884537e+04  ,4.945074952439e+04  
  2.602490839239e+01  ,1.637153642718e+00  ,2.075699365754e+00  ,9.749468899813e+04  ,4.945074380152e+04  
  2.602490839924e+01  ,1.637150383438e+00  ,2.075699936779e+00  ,9.749468901640e+04  ,4.945074380152e+04  
  2.602490841295e+01  ,1.637155008269e+00  ,2.075701078829e+00  ,9.749468905295e+04  ,4.945074380152e+04  
  2.602490844036e+01  ,1.637154092663e+00  ,2.075703362929e+00  ,9.749468912605e+04  ,4.945074380152e+04  
  2.602490844495e+01  ,1.637157193967e+00  ,2.075703745702e+00  ,9.749468913830e+04  ,4.945074380152e+04  
  2.602490845413e+01  ,1.637156196870e+00  ,2.075704511249e+00  ,9.749468916281e+04  ,4.945074380152e+04  
  2.602490847251e+01  ,1.637159655686e+00  ,2.075706042344e+00  ,9.749468921181e+04  ,4.945074380152e+04  
  2.602490847710e+01  ,1.637158785830e+00  ,2.075706425117e+00  ,9.749468922406e+04  ,4.945074372131e+04  
  2.602490848629e+01  ,1.637161095510e+00  ,2.075707190664e+00  ,9.749468924856e+04  ,4.945074343117e+04  
  2.602490850466e+01  ,1.637161455234e+00  ,2.075708721759e+00  ,9.749468929756e+04  ,4.945074317658e+04  
  2.602490854141e+01  ,1.637165436056e+00  ,2.075711783947e+00  ,9.749468939557e+04  ,4.945074170825e+04  
  2.602490858269e+01  ,1.637167340377e+00  ,2.075715224129e+00  ,9.749468950567e+04  ,4.945074005632e+04  
  2.602490859093e+01  ,1.637169062160e+00  ,2.075715911197e+00  ,9.749468952766e+04  ,4.945073671348e+04  
  2.602490860742e+01  ,1.637169917696e+00  ,2.075717285332e+00  ,9.749468957164e+04  ,4.945073002611e+04  
  2.602490864040e+01  ,1.637173354509e+00  ,2.075720033603e+00  ,9.749468965960e+04  ,4.945073002611e+04  
  2.602490867348e+01  ,1.637175161624e+00  ,2.075722789821e+00  ,9.749468974781e+04  ,4.945073002611e+04  
  2.602490868175e+01  ,1.637176624616e+00  ,2.075723478875e+00  ,9.749468976986e+04  ,4.945073002611e+04  
  2.602490869828e+01  ,1.637177806697e+00  ,2.075724856985e+00  ,9.749468981397e+04  ,4.945073002611e+04  
  2.602490873136e+01  ,1.637181119295e+00  ,2.075727613203e+00  ,9.749468990218e+04  ,4.945073002611e+04  
  2.602490879751e+01  ,1.637185485684e+00  ,2.075733125639e+00  ,9.749469007861e+04  ,4.945073004623e+04  
  2.602490881404e+01  ,1.637187496526e+00  ,2.075734503748e+00  ,9.749469012272e+04  ,4.945072975835e+04  
  2.602490884712e+01  ,1.637189848232e+00  ,2.075737259966e+00  ,9.749469021093e+04  ,4.945072758012e+04  
  2.602490891327e+01  ,1.637195177376e+00  ,2.075742772402e+00  ,9.749469038736e+04  ,4.945072430342e+04  
  2.602490892911e+01  ,1.637196215568e+00  ,2.075744092397e+00  ,9.749469042960e+04  ,4.945072227991e+04  
  2.602490896079e+01  ,1.637199491845e+00  ,2.075746732386e+00  ,9.749469051410e+04  ,4.945071823173e+04  
  2.602490896871e+01  ,1.637200080906e+00  ,2.075747392383e+00  ,9.749469053522e+04  ,4.945071823173e+04  
  2.602490898455e+01  ,1.637201322010e+00  ,2.075748712378e+00  ,9.749469057747e+04  ,4.945071823173e+04  
  2.602490901623e+01  ,1.637203035760e+00  ,2.075751352367e+00  ,9.749469066196e+04  ,4.945071823173e+04  
  2.602490902068e+01  ,1.637203529594e+00  ,2.075751723592e+00  ,9.749469067384e+04  ,4.945071823173e+04  
  2.602490902959e+01  ,1.637203906197e+00  ,2.075752466042e+00  ,9.749469069761e+04  ,4.945071823173e+04  
  2.602490904741e+01  ,1.637205173029e+00  ,2.075753950943e+00  ,9.749469074513e+04  ,4.945071823173e+04  
  2.602490906928e+01  ,1.637206381187e+00  ,2.075755773355e+00  ,9.749469080346e+04  ,4.945071823173e+04  
  2.602490907475e+01  ,1.637206986197e+00  ,2.075756228958e+00  ,9.749469081804e+04  ,4.945071813622e+04  
  2.602490908568e+01  ,1.637207550812e+00  ,2.075757140164e+00  ,9.749469084721e+04  ,4.945071774350e+04  
  2.602490910755e+01  ,1.637208803091e+00  ,2.075758962576e+00  ,9.749469090553e+04  ,4.945071734171e+04  
  2.602490915129e+01  ,1.637211580412e+00  ,2.075762607400e+00  ,9.749469102219e+04  ,4.945071573167e+04  
  2.602490922231e+01  ,1.637215975672e+00  ,2.075768526141e+00  ,9.749469121162e+04  ,4.945071311577e+04  
  2.602490923684e+01  ,1.637216881616e+00  ,2.075769736736e+00  ,9.749469125037e+04  ,4.945071161671e+04  
  2.602490924047e+01  ,1.637217291165e+00  ,2.075770039385e+00  ,9.749469126005e+04  ,4.945071117591e+04  
  2.602490924774e+01  ,1.637217714102e+00  ,2.075770644683e+00  ,9.749469127943e+04  ,4.945071093798e+04  
  2.602490926226e+01  ,1.637218451477e+00  ,2.075771855278e+00  ,9.749469131817e+04  ,4.945071072551e+04  
  2.602490928193e+01  ,1.637219757540e+00  ,2.075773494406e+00  ,9.749469137064e+04  ,4.945070962819e+04  
  2.602490930285e+01  ,1.637221049052e+00  ,2.075775237345e+00  ,9.749469142642e+04  ,4.945070846064e+04  
  2.602490934468e+01  ,1.637223667349e+00  ,2.075778723223e+00  ,9.749469153799e+04  ,4.945070093381e+04  
  2.602490935454e+01  ,1.637224316946e+00  ,2.075779545022e+00  ,9.749469156429e+04  ,4.945069916101e+04  
  2.602490937426e+01  ,1.637225514860e+00  ,2.075781188620e+00  ,9.749469161690e+04  ,4.945069916101e+04  
  2.602490937919e+01  ,1.637226014049e+00  ,2.075781599519e+00  ,9.749469163005e+04  ,4.945069907647e+04  
  2.602490938906e+01  ,1.637226616032e+00  ,2.075782421318e+00  ,9.749469165635e+04  ,4.945069875929e+04  
  2.602490940878e+01  ,1.637227681349e+00  ,2.075784064917e+00  ,9.749469170896e+04  ,4.945069846020e+04  
  2.602490944107e+01  ,1.637229794404e+00  ,2.075786756066e+00  ,9.749469179509e+04  ,4.945069671860e+04  
  2.602490944507e+01  ,1.637230050401e+00  ,2.075787089232e+00  ,9.749469180575e+04  ,4.945069650423e+04  
  2.602490945307e+01  ,1.637230511755e+00  ,2.075787755562e+00  ,9.749469182708e+04  ,4.945069650424e+04  
  2.602490946906e+01  ,1.637231580331e+00  ,2.075789088222e+00  ,9.749469186973e+04  ,4.945069650424e+04  
  2.602490948654e+01  ,1.637232637848e+00  ,2.075790545308e+00  ,9.749469191637e+04  ,4.945069650424e+04  
  2.602490952151e+01  ,1.637234893744e+00  ,2.075793459478e+00  ,9.749469200964e+04  ,4.945069650424e+04  
  2.602490953026e+01  ,1.637235539849e+00  ,2.075794188021e+00  ,9.749469203296e+04  ,4.945069634947e+04  
  2.602490954774e+01  ,1.637236653012e+00  ,2.075795645106e+00  ,9.749469207959e+04  ,4.945069556710e+04  
  2.602490958271e+01  ,1.637238655589e+00  ,2.075798559276e+00  ,9.749469217286e+04  ,4.945069462513e+04  
  2.602490959145e+01  ,1.637239351752e+00  ,2.075799287819e+00  ,9.749469219618e+04  ,4.945069292443e+04  
  2.602490960894e+01  ,1.637240391225e+00  ,2.075800744904e+00  ,9.749469224282e+04  ,4.945068950771e+04  
  2.602490964316e+01  ,1.637242625002e+00  ,2.075803596490e+00  ,9.749469233409e+04  ,4.945068950771e+04  
  2.602490964752e+01  ,1.637242860161e+00  ,2.075803960388e+00  ,9.749469234573e+04  ,4.945068950771e+04  
  2.602490965626e+01  ,1.637243468082e+00  ,2.075804688186e+00  ,9.749469236903e+04  ,4.945068950771e+04  
  2.602490966714e+01  ,1.637244132929e+00  ,2.075805594798e+00  ,9.749469239805e+04  ,4.945068950771e+04  
  2.602490967887e+01  ,1.637244922225e+00  ,2.075806572562e+00  ,9.749469242934e+04  ,4.945068950771e+04  
  2.602490970234e+01  ,1.637246384751e+00  ,2.075808528091e+00  ,9.749469249193e+04  ,4.945068950771e+04  
  2.602490970820e+01  ,1.637246931670e+00  ,2.075809016973e+00  ,9.749469250758e+04  ,4.945068940308e+04  
  2.602490971994e+01  ,1.637247683830e+00  ,2.075809994738e+00  ,9.749469253887e+04  ,4.945068901691e+04  
  2.602490974340e+01  ,1.637248991872e+00  ,2.075811950267e+00  ,9.749469260146e+04  ,4.945068866457e+04  
  2.602490979034e+01  ,1.637252054294e+00  ,2.075815861325e+00  ,9.749469272664e+04  ,4.945068604017e+04  
  2.602490979814e+01  ,1.637252523215e+00  ,2.075816511885e+00  ,9.749469274746e+04  ,4.945068560609e+04  
  2.602490981376e+01  ,1.637253519613e+00  ,2.075817813005e+00  ,9.749469278911e+04  ,4.945068560597e+04  
  2.602490984498e+01  ,1.637255536160e+00  ,2.075820415244e+00  ,9.749469287240e+04  ,4.945068560597e+04  
  2.602490987417e+01  ,1.637257365044e+00  ,2.075822847859e+00  ,9.749469295026e+04  ,4.945068560597e+04  
  2.602490988147e+01  ,1.637258007424e+00  ,2.075823456012e+00  ,9.749469296972e+04  ,4.945068547952e+04  
  2.602490989607e+01  ,1.637258889270e+00  ,2.075824672320e+00  ,9.749469300865e+04  ,4.945068486795e+04  
  2.602490992526e+01  ,1.637260609074e+00  ,2.075827104934e+00  ,9.749469308651e+04  ,4.945068415374e+04  
  2.602490997968e+01  ,1.637264178600e+00  ,2.075831640351e+00  ,9.749469323167e+04  ,4.945068177248e+04  
  2.602490999321e+01  ,1.637264982215e+00  ,2.075832767872e+00  ,9.749469326776e+04  ,4.945068118314e+04  
  2.602491002027e+01  ,1.637266743928e+00  ,2.075835022915e+00  ,9.749469333994e+04  ,4.945067179295e+04  
  2.602491002649e+01  ,1.637267299229e+00  ,2.075835540668e+00  ,9.749469335651e+04  ,4.945066952755e+04  
  2.602491003891e+01  ,1.637268068967e+00  ,2.075836576174e+00  ,9.749469338965e+04  ,4.945066904989e+04  
  2.602491006377e+01  ,1.637269499712e+00  ,2.075838647187e+00  ,9.749469345594e+04  ,4.945066853431e+04  
  2.602491011347e+01  ,1.637272794149e+00  ,2.075842789213e+00  ,9.749469358852e+04  ,4.945066652308e+04  
  2.602491012190e+01  ,1.637273443863e+00  ,2.075843491431e+00  ,9.749469361099e+04  ,4.945066603372e+04  
  2.602491013875e+01  ,1.637274491368e+00  ,2.075844895865e+00  ,9.749469365594e+04  ,4.945066537212e+04  
  2.602491017246e+01  ,1.637276482536e+00  ,2.075847704734e+00  ,9.749469374585e+04  ,4.945066464336e+04  
  2.602491023987e+01  ,1.637280919007e+00  ,2.075853322472e+00  ,9.749469392565e+04  ,4.945066226752e+04  
  2.602491025200e+01  ,1.637281623087e+00  ,2.075854333143e+00  ,9.749469395800e+04  ,4.945066184018e+04  
  2.602491027625e+01  ,1.637283223914e+00  ,2.075856354486e+00  ,9.749469402270e+04  ,4.945064964892e+04  
  2.602491028232e+01  ,1.637283776421e+00  ,2.075856859821e+00  ,9.749469403887e+04  ,4.945064653905e+04  
  2.602491029445e+01  ,1.637284536962e+00  ,2.075857870492e+00  ,9.749469407122e+04  ,4.945064606896e+04  
  2.602491031870e+01  ,1.637285942794e+00  ,2.075859891835e+00  ,9.749469413592e+04  ,4.945064555842e+04  
  2.602491035918e+01  ,1.637288660975e+00  ,2.075863264961e+00  ,9.749469424388e+04  ,4.945064371672e+04  
  2.602491036395e+01  ,1.637289084960e+00  ,2.075863662574e+00  ,9.749469425661e+04  ,4.945064341468e+04  
  2.602491037349e+01  ,1.637289720355e+00  ,2.075864457799e+00  ,9.749469428206e+04  ,4.945064309002e+04  
  2.602491039258e+01  ,1.637290775077e+00  ,2.075866048250e+00  ,9.749469433297e+04  ,4.945064278428e+04  
  2.602491043075e+01  ,1.637293344596e+00  ,2.075869229151e+00  ,9.749469443478e+04  ,4.945064077194e+04  
  2.602491043548e+01  ,1.637293641921e+00  ,2.075869623535e+00  ,9.749469444741e+04  ,4.945064052486e+04  
